,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
1603,13.5%,"Verdicchio dei Castelli di Jesi Classico Superiore, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"This opens with aromas that recall acacia flower, chamomile and a whiff of beeswax. The zesty palate offers grapefruit, green apple and hint of white almond alongside racy acidity.",Luzano,Villa Italia,Marotti Campi 2014 Luzano  (Verdicchio dei Castelli di Jesi Classico Superiore),$15, Central Italy,87,Verdicchio dei Castelli di Jesi Classico Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,Marotti Campi
1604,13.5%,"Verdicchio di Matelica, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"Aromas of toasted oak, white flower and a whiff vanilla lead the way while the medium-bodied palate offers butterscotch, white almond, mineral and candied lemon zest. Drink soon to capture the remaining fruit richness.",Cambrugiano Riserva,"Artisan Wines, Inc",Belisario 2012 Cambrugiano Riserva  (Verdicchio di Matelica),$19, Central Italy,87,Verdicchio di Matelica,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2012,Belisario
1605,13.5%,"Verdicchio dei Castelli di Jesi, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"Aromas recalling spring flower and lime lead the nose while the crisp palate offers grapefruit, white peach and a hint of mineral alongside racy acidity. A bitter almond note marks the finish.",Loretello,Adonna Imports,Cantine Politi 2014 Loretello  (Verdicchio dei Castelli di Jesi),$23, Central Italy,87,Verdicchio dei Castelli di Jesi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,Cantine Politi
1606,12.5%,"Verdicchio di Matelica, Central Italy, Italy",750 ml,White, Italy,7/1/2016,Delicate aromas suggesting chamomile flower and acacia honey carry over to the linear but somewhat lean palate along with hints of citrus and yellow apple. Racy acidity provides the backbone while a bitter almond note marks the finish.,,Liber USA,La Monacesca 2014  Verdicchio di Matelica,$22, Central Italy,87,Verdicchio di Matelica,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,La Monacesca
1607,12.5%,"Verdicchio di Matelica, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"Here's a vibrant, easygoing white wine that offers flavors of citrus, apple and a hint of bitter almond. Bright acidity gives it a crisp finish. It's straightforward but well made and refreshing.",Terre di Val Bona,"Artisan Wines, Inc",Belisario 2015 Terre di Val Bona  (Verdicchio di Matelica),$10, Central Italy,87,Verdicchio di Matelica,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2015,Belisario
1608,13.5%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Subtle aromas of acacia flower and a whiff of almond lead the way. The round, easygoing palate offers pear, citrus peel and a hint of hazelnut alongside soft acidity.",,"8 Vini, Inc",Bersano 2015  Roero,$25, Piedmont,87,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2015,Bersano
1609,13.5%,"Lugana, Lombardy, Italy",750 ml,White, Italy,7/1/2016,"Aromas of oak, dill and citrus lead the way. On the medium-bodied palate, butterscotch and other oak-driven spice sensations dominate candied nectarine zest and yellow apple.",Brolettino,USA Wine West,Cà dei Frati 2014 Brolettino  (Lugana),$30, Lombardy,87,Lugana,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Turbiana, Italian White",2014,Cà dei Frati
1610,13.5%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Floral aromas reminiscent of citrus blossom, tuberose and black locust flower lift out of the glass. The bright, straightforward palate offers Bosc pear, lemon drop and toasted hazelnut alongside soft but fresh enough acidity.",,Enotria Wine Import,Agricola Pace 2015  Roero,$19, Piedmont,87,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2015,Agricola Pace
1611,13%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Delicate scents of beeswax and white spring flower lift out of the glass. The round, juicy palate offers mature pear, white almond and a hint of citrus alongside soft acidity.",Anterisio,Vinifera Imports,Cascina Chicco 2015 Anterisio  (Roero),$14, Piedmont,87,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2015,Cascina Chicco
1612,13%,"Verdicchio dei Castelli di Jesi Classico Superiore, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"This zesty, straightforward white offers aromas of Spanish broom and acacia flower while the bright palate offers golden delicious apple and citrus. A pleasant note of bitter almond backs up the finish.",Macrina,Dalla Terra Winery Direct,Garofoli 2014 Macrina  (Verdicchio dei Castelli di Jesi Classico Superiore),$15, Central Italy,87,Verdicchio dei Castelli di Jesi Classico Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,Garofoli
1613,13.5%,"Verdicchio dei Castelli di Jesi Classico Superiore, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"This opens with subdued aromas that recall yellow flower, toasted nut and a whiff of citrus. The rather lean but quenching palate offers lemon zest, white almond and a hint of mineral alongside zesty acidity.",Tenuta del Cavaliere,August Wine Group,Marchetti 2014 Tenuta del Cavaliere  (Verdicchio dei Castelli di Jesi Classico Superiore),$18, Central Italy,87,Verdicchio dei Castelli di Jesi Classico Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,Marchetti
1614,12.5%,"Soave Classico, Veneto, Italy",750 ml,White, Italy,7/1/2016,"Light and vibrant, this opens with delicate scents recalling white flower, orchard fruit and a whiff of almond. The slender palate offers Bartlett pear and citrusy notes alongside racy acidity.",,Leonardo LoCascio Selections–The Winebow Group,Suavia 2014  Soave Classico,$10, Veneto,87,Soave Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Garganega, Italian White",2014,Suavia
1615,12%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"This opens with subdued aromas of orchard fruit and a whiff of hazelnut. The racy palate is a bit lean but still offers Bosc pear, lime, bitter almond and a trace of mineral. Drink soon.",Fornaci,Panebianco,Castellari Bergaglio 2014 Fornaci  (Gavi),$22, Piedmont,86,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2014,Castellari Bergaglio
1616,12%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"This has subtle aromas suggesting beeswax, green pear and a whiff of nut. The lean, racy palate offers lemon zest, crisp Granny Smith apple and bitter almond alongside brisk acidity.",Rolona del Comune di Gavi,Panebianco,Castellari Bergaglio 2014 Rolona del Comune di Gavi  (Gavi),$26, Piedmont,86,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2014,Castellari Bergaglio
1617,12.5%,"Verdicchio dei Castelli di Jesi Classico, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"This fresh, simple white smells of white wild flower and yellow stone fruit. The zesty palate offers lime and Bosc pear alongside tangy acidity that leads to a clean finish.",,August Wine Group,Raphael 2015  Verdicchio dei Castelli di Jesi Classico,N/A, Central Italy,86,Verdicchio dei Castelli di Jesi Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2015,Raphael
1618,13%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Subdued aromas of pear and white spring flower lift out of the glass. The lean palate offers grapefruit, pear bitter almond and mineral alongside tangy acidity.",Pradvaj,de Grazia Imports LLC,Malabaila 2014 Pradvaj  (Roero),$22, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2014,Malabaila
1619,12.5%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Lime blossom, bread crust and a whiff of toast lead the nose. Slightly fizzy when first poured, the lively palate offers citrus, green Anjou pear and bitter nut while a hint of flinty mineral closes the finish.",Non Filtrato,Domace Vino,Malvirà 2014 Non Filtrato  (Roero),$20, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2014,Malvirà
1620,13%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"The nose isn't very expressive but eventually reveals whiffs of pressed white flower and orchard fruit. The straightforward palate offers suggestions of mature yellow apple, candied lemon drop and a bitter almond note.",del Comune di Gavi,"Frederick Wildman & Sons, Ltd",Marchesi di Barolo 2015 del Comune di Gavi  (Gavi),$21, Piedmont,86,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2015,Marchesi di Barolo
1621,12.5%,"Verdicchio dei Castelli di Jesi Classico, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"This fresh white has delicate aromas of white spring flower and yellow stone fruit. The bright, easygoing palate offers yellow peach, bitter almond and a light saline note alongside bright acidity. It's simple but well made.",Le Piaole,Vin de Garde Wines,Tenuta dell'Ugolino 2015 Le Piaole  (Verdicchio dei Castelli di Jesi Classico),$12, Central Italy,86,Verdicchio dei Castelli di Jesi Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2015,Tenuta dell'Ugolino
1622,12%,"Lugana, Lombardy, Italy",750 ml,White, Italy,7/1/2016,"Pressed jasmine, yellow stone fruit, oak and a whiff of medicinal herb lead the nose. The lean palate shows toasted oak, vanilla, yellow apple skin, coffee and a note recalling adhesive bandage.",Madonna della Scoperta Riserva,RWK Imports,Perla del Garda 2013 Madonna della Scoperta Riserva  (Lugana),$29, Lombardy,86,Lugana,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Turbiana, Italian White",2013,Perla del Garda
1623,14%,"Verdicchio dei Castelli di Jesi Classico Superiore, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"Deeply colored gold, this opens with scents suggesting dried chamomile flower and toasted walnut. The palate is evolved, offering grapefruit and bitter almond alongside racy acidity. Drink soon to capture the remaining fruit.",Il Bacco,"Artisan Wines, Inc",Fattoria Coroncino 2015 Il Bacco  (Verdicchio dei Castelli di Jesi Classico Superiore),$16, Central Italy,86,Verdicchio dei Castelli di Jesi Classico Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2015,Fattoria Coroncino
1624,13%,"Verdicchio dei Castelli di Jesi Classico Superiore, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"The nose is rather shy but eventually reveals aromas suggesting nut and acacia honey. The lean palate shows unripe pear, lime, saline and a hint of bitter nut alongside brisk acidity.",,Bliss Wine Imports,Fattoria La Vialla 2014  Verdicchio dei Castelli di Jesi Classico Superiore,$15, Central Italy,86,Verdicchio dei Castelli di Jesi Classico Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,Fattoria La Vialla
1625,13%,"Terre Alfieri, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"The nose is rather shy but eventually reveals whiffs of spring wild flower and beeswax. The straightforward palate offers pear, citrus, mineral and a hint of almond alongside rather fresh acidity.",,Curious Cork Imports LLC,CarlindePaolo 2015 Arneis (Terre Alfieri),$18, Piedmont,86,Terre Alfieri,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2015,CarlindePaolo
1626,12.5%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"This opens with aromas that recall spring flower, citrus and a whiff of honeydew melon. The rather lean, linear palate shows grapefruit and flint alongside racy acidity. A bitter almond note signals the finish.",Bruno Broglia del Comune di Gavi,Vias Imports,Broglia 2013 Bruno Broglia del Comune di Gavi  (Gavi),$23, Piedmont,86,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2013,Broglia
1627,13%,"Verdicchio dei Castelli di Jesi, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"Aromas of honeysuckle and a whiff of passion fruit lead the way. The round, simple palate offers yellow peach, tangerine and a note of bitter almond alongside fresh acidity.",Quercia Antica,Domaine Select Wine & Spirits,Velenosi 2015 Quercia Antica  (Verdicchio dei Castelli di Jesi),$15, Central Italy,86,Verdicchio dei Castelli di Jesi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2015,Velenosi
1628,12.5%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Aromas of jasmine and citrus blossom lead the nose. The soft, bright palate offers yellow peach, Bartlett pear and a hint of candied lemon rind. A note of white almond closes the finish.",Villata,Opera Wine Imports,Vite Colte 2015 Villata  (Roero),$20, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2015,Vite Colte
1629,13.5%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"The nose is subdued but eventually reveals whiffs of pressed white flower and dried herb. The rather lean palate offers hints of green pear, citrus, mineral and a note of bitter almond.",Quin,Wineco Corp,Chiesa Carlo 2014 Quin  (Roero),$22, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2014,Chiesa Carlo
1630,12.5%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Aromas of toasted oak, tropical fruit and a marked medicinal note lead the nose. The round palate offers oak, pear, citrus peel and a bitter note recalling adhesive bandage.",Vigna Saglietto,Domace Vino,Malvirà 2013 Vigna Saglietto  (Roero),N/A, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2013,Malvirà
1631,12%,"Verdicchio dei Castelli di Jesi, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"White flower, citrus and beeswax aromas open. The enjoyable, easy drinking palate offers Anjou pear, lime and a hint of bitter almond alongside zesty acidity. It's simple but well made.",Pignocco,Omniwines Distribution,Stefano Antonucci 2014 Pignocco  (Verdicchio dei Castelli di Jesi),$12, Central Italy,86,Verdicchio dei Castelli di Jesi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,Stefano Antonucci
1632,13.5%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Subtle aromas of acacia flower and a whiff of almond lead the way. The round, easygoing palate offers pear, citrus peel and a hint of hazelnut alongside soft acidity.",Monfrigio,Petrea Imports,Dezzani 2015 Monfrigio  (Roero),$20, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2015,Dezzani
1633,12%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Aromas of citrus, herb and black locust flower lift out of the glass. The taut, racy palate offers lime, crisp Granny Smith and steely mineral alongside bracing acidity.",La Rocca,Folio Fine Wine Partners,Coppo 2014 La Rocca  (Gavi),$17, Piedmont,86,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2014,Coppo
1634,13%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"This opens with aromas that recall walnut and orchard fruit. The lively, simple palate offers Bartlett pear, citrus zest and a hint of hazelnut alongside bright acidity.",,Bonhomie Wine Imports,Costa Alessandro 2014  Roero,N/A, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2014,Costa Alessandro
1635,12.5%,"Langhe, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"This opens with delicate scents of white wild flower, herb and a whiff of smoke. The bright, straightforward palate offers suggestions of tropical fruit, mineral and a note of toasted almond alongside bright acidity. It's refreshing but rather lean.",Ghercina del Comune di Novello,"Kindred Spirits, Inc",San Silvestro 2014 Ghercina del Comune di Novello Nascetta (Langhe),$18, Piedmont,86,Langhe,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Nascetta, Italian White",2014,San Silvestro
1636,12%,"Verdicchio dei Castelli di Jesi Classico, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"Simple but well made, this offers aromas and flavors of citrus, pear and a hint of bitter almond. Bright acidity gives it clean finish.",Villa Bianchi,Bedford International,Umani Ronchi 2015 Villa Bianchi  (Verdicchio dei Castelli di Jesi Classico),$10, Central Italy,86,Verdicchio dei Castelli di Jesi Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2015,Umani Ronchi
1637,13%,"Verdicchio dei Castelli di Jesi, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"This has aromas of hay, tropical fruit and a whiff of tomato vine. The bright, straightforward palate offers fruity flavors suggesting honeydew melon, white peach and citrus alongside zesty acidity.",Valle delle Lame,Valley View Wine Sales,Vignamato 2015 Valle delle Lame  (Verdicchio dei Castelli di Jesi),$12, Central Italy,86,Verdicchio dei Castelli di Jesi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2015,Vignamato
1638,13%,"Veneto, Veneto, Italy",750 ml,White, Italy,7/1/2016,"Aromas of apricot, citrus peel and honeydew melon lead the nose. The dense, almost syrupy palate offers yellow peach and candied orange before a short, flat finish.",Svejo,"Bacco Wine & Spirit, LLC",Italo Cescon 2014 Svejo Manzoni (Veneto),$22, Veneto,86,Veneto,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Manzoni, Italian White",2014,Italo Cescon
1639,12%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Restrained aromas of white flower lead the way on this fresh, straightforward white. The round, simple palate shows light notes of peach, apple and a hint of bitter almond on the close.",Black Label,"Frederick Wildman & Sons, Ltd",La Scolca 2015 Black Label  (Gavi),N/A, Piedmont,86,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2015,La Scolca
1640,13%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,You'll find aromas of black locust flower and a whiff of beeswax on this. The beeswax note carries over to the straightforward palate together with pear and a hint of bitter nut alongside soft acidity.,Donna Anita,Deutsch Family Wine and Spirits,Giacomo Vico 2015 Donna Anita  (Roero),$15, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2015,Giacomo Vico
1641,12.5%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Lightly-scented with hints of black locust flower and citrus blossom, this easygoing, straightforward white offers flavors that suggest Bartlett pear and green apple. A note of white almond closes the finish.",Le Madri,Kobrand,Michele Chiarlo 2015 Le Madri  (Roero),$19, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2015,Michele Chiarlo
1642,13%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Aromas of toasted nut, smoke, dried wild flower and mature orchard fruit lead the nose. The medium-bodied, rather evolved palate shows notes of honey, yellow apple skin and a hint of hazelnut. Drink soon to capture the remaining freshness.",,"Frederick Wildman & Sons, Ltd",Marchesi di Barolo 2015  Roero,$29, Piedmont,86,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2015,Marchesi di Barolo
1643,12%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Delicately scented, this lively wine has aromas of white field flower and a whiff of almond paste. The bright palate offers green apple and lemon alongside tangy acidity. It's simple but well made and refreshing.",Aureliana,Opera Wine Imports,Vite Colte 2015 Aureliana  (Gavi),$18, Piedmont,86,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2015,Vite Colte
1644,13%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Opening with subtle aromas that recall white flower and citrus, this straightforward white offers flavors of Granny Smith apple and lime alongside bright acidity. It's extremely simple but also clean and refreshing.",,"Winesellers, Ltd",Gran Passione 2015  Gavi,$13, Piedmont,85,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2015,Gran Passione
1645,13%,"Verdicchio dei Castelli di Jesi Classico Superiore, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"This has light floral aromas of dried chamomile and acacia flower. The palate is lean and not very expressive, offering bitter almond and yellow apple skin alongside brisk acidity.",,Tabaccaia USA,La Staffa 2014  Verdicchio dei Castelli di Jesi Classico Superiore,$12, Central Italy,85,Verdicchio dei Castelli di Jesi Classico Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,La Staffa
1646,13%,"Verdicchio dei Castelli di Jesi Classico, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"Vibrant and straightforward, this opens with delicate aromas of Spanish broom, citrus fruit and herb. The bright, simple palate offers tangerine and a bitter almond note alongside zesty acidity.",Albiano,Villa Italia,Marotti Campi 2014 Albiano  (Verdicchio dei Castelli di Jesi Classico),$11, Central Italy,85,Verdicchio dei Castelli di Jesi Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,Marotti Campi
1647,12.5%,"Verdicchio dei Castelli di Jesi Classico, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"While it's not complex this is certainly well composed. It opens with subtle aromas of yellow flower and orchard fruit while the light, easygoing palate offers pear and citrus. Crisp acidity gives it a clean, refreshing finish.",Serra del Conte,Dalla Terra Winery Direct,Garofoli 2015 Serra del Conte  (Verdicchio dei Castelli di Jesi Classico),$10, Central Italy,85,Verdicchio dei Castelli di Jesi Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2015,Garofoli
1648,12.5%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Lightly scented, this opens with aromas suggesting white spring flower and orchard fruit. The rather lean, racy palate offers unripe apple, a hint of citrus and a medicinal note alongside brisk acidity.",La Meirana del Comune di Gavi,Vias Imports,Broglia 2014 La Meirana del Comune di Gavi  (Gavi),$15, Piedmont,85,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2014,Broglia
1649,12%,"Gavi, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"This simple, refreshing white has a subdued nose while the palate offers delicate flavors suggesting peach, green apple and a hint of citrus. Bright acidity leads to a clean finish.",White Label,"Frederick Wildman & Sons, Ltd",La Scolca 2015 White Label  (Gavi),N/A, Piedmont,85,Gavi,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Cortese, Italian White",2015,La Scolca
1650,13.5%,"Verdicchio dei Castelli di Jesi Classico Superiore, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"The nose is inexpressive while the lean, rather diluted palate offers dried herb, citrus zest and a note of bitter almond. Brisk acidity completes the picture.",Il Priore,Pazzione Imports,Frati Bianchi 2014 Il Priore  (Verdicchio dei Castelli di Jesi Classico Superiore),$24, Central Italy,85,Verdicchio dei Castelli di Jesi Classico Superiore,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2014,Frati Bianchi
1651,12%,"Verdicchio dei Castelli di Jesi Classico, Central Italy, Italy",750 ml,White, Italy,7/1/2016,"Aromas of tropical fruit and citrus lead the nose on this simple white. The bright, refreshing palate offers grapefruit and lemon zest alongside brisk acidity.",,August Wine Group,Marchetti 2015  Verdicchio dei Castelli di Jesi Classico,$14, Central Italy,85,Verdicchio dei Castelli di Jesi Classico,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Verdicchio, Italian White",2015,Marchetti
1652,13%,"Roero, Piedmont, Italy",750 ml,White, Italy,7/1/2016,"Subdued aromas of pressed blossom, fennel and orchard fruit come together on this. The lean, rather diluted palate offers hints of green pear, citrus rind and a mineral note alongside tangy acidity.",Camestri,Martin Scott Wines,Marco Porello 2014 Camestri  (Roero),$15, Piedmont,85,Roero,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Arneis, Italian White",2014,Marco Porello
1653,13.5%,"Goriska Brda, Slovenia",750 ml,White, Slovenia,5/1/2016,"Amber gold in the glass, this Ribolla Gialla has aromas of wet river rocks, vanilla bean and honeycomb. It has a luscious mouthfeel with pronounced minerality and flavors of apricot, apple and ripe pear.",Brutus,Balkan Wine Project (Winebow Group),Ferdinand 2009 Brutus Ribolla Gialla (Goriska Brda),$40,Goriska Brda,90,,Jeff Jenssen,@worldwineguys,,Not rated yet [Add Your Review],"Ribolla Gialla, Italian White",2009,Ferdinand
1654,13.7%,"California, California Other, California, US",750 ml,White, US,5/1/2016,"Buy this for its balance and welcome sense of restraint that gives way to richness on the finish. Crisp apple and light citrus aromas, then nicely concentrated and similar flavors, put an attractive spin on this medium-bodied, fresh and appealing wine.",,,Bailiwick 2014 Vermentino (California),$18, California,90, California Other,Jim Gordon,@gordone_cellars,California,Not rated yet [Add Your Review],"Vermentino, Italian White",2014,Bailiwick
1655,13%,"Goriska Brda, Slovenia",750 ml,White, Slovenia,5/1/2016,"This 100% Ribolla Gialla has aromas of green apple and apple cider. There's nice minerality in the mouth with flavors of apple pie, apple cider and a touch of creaminess. The finish is pleasantly bright.",Rebula Época,Balkan Wine Project (Winebow Group),Ferdinand 2013 Rebula Época Ribolla Gialla (Goriska Brda),$27,Goriska Brda,89,,Jeff Jenssen,@worldwineguys,,Not rated yet [Add Your Review],"Ribolla Gialla, Italian White",2013,Ferdinand
1656,11.5%,"Goriska Brda, Slovenia",750 ml,White, Slovenia,5/1/2016,"Aromas of honeysuckle, yellow canned peach and wet slate lead to flavors of grapefruit peel, citrus blossom and lemon zest in the mouth. The finish is crisp and zippy.",Rebula,Balkan Wine Project (Winebow Group),Ferdinand 2014 Rebula Ribolla Gialla (Goriska Brda),$22,Goriska Brda,89,,Jeff Jenssen,@worldwineguys,,Not rated yet [Add Your Review],"Ribolla Gialla, Italian White",2014,Ferdinand
1657,12.8%,"Lodi, Central Valley, California, US",750 ml,White, US,5/1/2016,"It's fun to try this wine from an Italian grape variety that is rare in California. It tastes unusually lean and tangy, with earthy aromas. Dry and taut on the palate, it has a mineral or metallic tinge to the rather austere fruit flavors.",Limited Release,,Borra 2014 Limited Release Vermentino (Lodi),$22, California,86, Central Valley,Jim Gordon,@gordone_cellars,Lodi,Not rated yet [Add Your Review],"Vermentino, Italian White",2014,Borra
1658,12.5%,"Lanzarote, Spanish Islands, Spain",750 ml,White, Spain,5/1/2016,"Briny tropical-fruit aromas suggest pickles and cactus. This is chunky in build, with citrusy acidity. Briny citrus flavors cannot be further defined, while citric acidity keeps this fresh through the finish.",,"Spanish Vines, Inc",El Grifo 2014 Malvasia (Lanzarote),$20, Spanish Islands,85,Lanzarote,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Malvasia, Italian White",2014,El Grifo
1659,12.5%,"Venezia Giulia, Northeastern Italy, Italy",750 ml,White, Italy,4/1/2016,"One of the most unusual and fascinating wines coming out of Italy, this vibrant 11-year-old opens with aromas of pressed wildflower, chopped herb, spice, dried fruit and flint. On the rich palate, a mineral vein underscores mature apricot, candied tangerine zest and ginger. It shows the impressive aging potential of this native grape. Drink through 2024.",,Louis/Dressner Selections,Radikon 2004 Ribolla Gialla (Venezia Giulia),N/A, Northeastern Italy,94,Venezia Giulia,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],"Ribolla Gialla, Italian White",2004,Radikon
