,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2773,13.5%,"Pfalz, Germany",750 ml,White, Germany,4/1/2008,This is a plump Pinot Gris that does show a bit of its 13.5% alcohol. Pleasant smoke and citrus aromas give way to grapefruit and spice flavors that fade a bit quickly on the finish.,Grauburgunder Trocken,Magellan Wine Imports,Knipser 2005 Grauburgunder Trocken Pinot Gris (Pfalz),$28,Pfalz,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2005,Knipser
2774,11.5%,"Pfalz, Germany",750 ml,White, Germany,4/1/2008,"Much lighter in weight than many Pinot Gris on the market, this is a pretty, fruit-driven rendering of the variety, blending tropical fruit with ripe apples and hints of pink grapefruit. It's crisp and clean on the finish.",Grauer Burgunder Kabinett Trocken,Magellan Wine Imports,Dr. Wehrheim 2005 Grauer Burgunder Kabinett Trocken Pinot Gris (Pfalz),$19,Pfalz,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2005,Dr. Wehrheim
2775,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2008,"This Pinot Gris offers a distinctive mix of flavors, with apple, pear, pink grapefruit and sweet Meyer lemon all in the tangle of fruit. It's sappy and soft, but runs afoul of some mousy, bacterial flavors in the finish. Except for that, it would score much better.",,,Capitello 2006 Pinot Gris (Willamette Valley),$18, Oregon,85, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Capitello
2776,13%,"Baden, Germany",750 ml,White, Germany,4/1/2008,"A bit thin in texture, with wan apple and citrus flavors.",,Bluewater Wine Co,Fischer 2005 Pinot Gris (Baden),$18,Baden,82,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2005,Fischer
2777,N/A,"Yarra Valley, Victoria, Australia",750 ml,White, Australia,3/1/2008,"This creamy, mouthfilling Pinot Gris isn't particularly aromatic, but makes up for that on the palate, where it offers a modicum of pear fruit, plenty of weight and richness and just hints of oak and spice. Drink now.",,Conquest Beverage Group,Punt Road 2006 Pinot Gris (Yarra Valley),$20, Victoria,88,Yarra Valley,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2006,Punt Road
2778,N/A,"Chelan County, Washington Other, Washington, US",750 ml,White, US,3/1/2008,"I believe this is the first vintage for the LEHM estate Pinot Gris; the young vines need a few more years to pull the flavors out. But this is a good start, very crisp and clean and well-defined, with intriguing hints of apple and pear and light herb. The finish continues gracefully, adding notes of rock and pepper to the mix.",LEHM Estate,,Chelan Wine Company 2006 LEHM Estate Pinot Gris (Chelan County),$20, Washington,88, Washington Other,Paul Gregutt,@paulgwine ,Chelan County,Not rated yet [Add Your Review],Pinot Gris,2006,Chelan Wine Company
2779,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,3/1/2008,"This is quite simple, barely hinting at the lush pear flavors of most Northwest Pinot Gris. Thin and generic, it is as neutral as a white can be, with a hard, bitter, grainy finish.",,,Columbia Winery 2006 Pinot Gris (Columbia Valley (WA)),$13, Washington,82, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2006,Columbia Winery
2780,N/A,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,3/1/2008,"Light and simple, this has moderate flavors of pear and apple, a whiff of spice, and a rather thin finish. Just a lick of butterscotch suggests some sort of oak treatment was used.",Barrel Select,,Mount Baker 2006 Barrel Select Pinot Gris (Yakima Valley),$13, Washington,82, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Mount Baker
2781,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,2/1/2008,"Complex mixed stone fruits dappled with sweet cinnamon spice lead into a fairly lush midpalate. The dominant flavor is fresh cut pear, and the creamy texture spreads the flavors broadly through the mouth. A lovely wine to match with halibut or swordfish.",,,Daedalus 2006 Pinot Gris (Willamette Valley),$18, Oregon,89, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Daedalus
2782,15.9%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,2/1/2008,"For the reserve bottling, Chehalem has ramped up the alcohol still further, to 15.9%. Heavy with superripe fruit, the wine will appeal to those seeking the most intense, lush, full-bodied flavors. There is a sweetness suggesting marmalade and honey, and barrel fermentation has given it a hint of toast as well.  This should hold steady for another year or two.",Reserve,,Chehalem 2006 Reserve Pinot Gris (Willamette Valley),$24, Oregon,88, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Chehalem
2783,N/A,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,2/1/2008,"Oregon has staked a claim on Pinot Gris, but most is from the north. This Rogue Valley bottling is crisp and creamy, with leesy textures and fruit that offers Asian pear and hints of tropical fruits as well. Terrific acids propel the wine and keep it lively and poised, the balance could not be better.",,,Del Rio 2006 Pinot Gris (Rogue Valley),$16, Oregon,88, Southern Oregon,Paul Gregutt,@paulgwine ,Rogue Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Del Rio
2784,15%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,2/1/2008,"Fresh and leesy, this stainless steel-fermented Pinot Gris spent six months on the lees, giving it extra freshness and texture. Sweet grass and fresh herbs spread nicely across the palate, and the 15% alcohol does not register as such. In fact, if anything, this seems to fall on the lighter side of Oregon Pinot Gris, without the thick and heavy fresh cut pear character that many of them bring. Pair this with chanterelles in a light cream sauce.",,,Left Coast Cellars 2005 Pinot Gris (Willamette Valley),$18, Oregon,87, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2005,Left Coast Cellars
2785,15.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,2/1/2008,"This stainless-steel fermented wine, from several different Willamette Valley vineyards, reaches a surprising 15.5% alcohol, and tastes like it. There is a sharpness to the flavors that, despite the wine's being somewhat chilled, comes across as alcoholic heat. It's varietal and tastes of fresh fruit, but has some high-toned volatility as well.",,,Chehalem 2006 Pinot Gris (Willamette Valley),$19, Oregon,86, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Chehalem
2786,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,2/1/2008,"A good entry brings classic, Oregon-style fruit mixing apple, pear and melon. The wine has a pleasing texture, which gives the impression of layering. It loses some freshness in the finish, which leaves a slightly plastic residual impression after a quick fade.",Spruce Goose,,Evergreen 2006 Spruce Goose Pinot Gris (Willamette Valley),$16, Oregon,86, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Evergreen
2787,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,2/1/2008,"A good value, classic Oregon Pinot Gris with strong, fresh flavors of crisp sliced pear. Hints of orange and citrus add zest and lift the mid-palate. The wine finishes with a nice splash of spice.",,,Oak Knoll 2006 Pinot Gris (Willamette Valley),$12, Oregon,86, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Oak Knoll
2788,N/A,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,2/1/2008,"This smells of burnt match and soap, with flavors of very tart citrus and hints of pear and orange. There's plenty of acid but not much weight to the mid-palate.",Blue Moon,,Bridgeview 2006 Blue Moon Pinot Gris (Oregon),$12, Oregon,83, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Pinot Gris,2006,Bridgeview
2789,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,2/1/2008,"This is Pinot Gris without any particular varietal character; it could be almost anything. It's got tart, lemon-flavored fruit and a thin, watery finish.",,,Emerson 2006 Pinot Gris (Willamette Valley),$13, Oregon,82, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Emerson
2790,13.5%,"Burgenland, Austria",750 ml,White, Austria,12/31/2007,"Whites from red wine specialist Umathum are rare, but then so is Pinot Gris in Austria. This wine has a racy quality, topped with spice that sets it apart from its nearest comparison, Alsace. There is a touch of wood as well as the spice, lively and fresh to finish.",,Vin Divino,Umathum 2006 Grauburgunder (Burgenland),$25,Burgenland,88,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grauburgunder,2006,Umathum
2791,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/31/2007,"Cool fermented in stainless steel and whole cluster pressed, this lively take on Pinot Gris offers rich pear fruit flavors, succulent and fresh. It's a big, ripe, solid effort, with a lovely juicy quality that fills the mouth with a burst of just-picked flavor.",,,Lost River 2005 Pinot Gris (Columbia Valley (WA)),$14, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2005,Lost River
2792,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,12/31/2007,"A sweet, medium-bodied style of Pinot Gris, with honeyed flavors of apple, pear and pineapple. Despite the sweetness, the finish is nicely balanced, with a lush texture. Even prettier is the wine's pale copper hue.",,Guarachi Wine Partners,Omaka Springs 2007 Pinot Gris (Marlborough),$18,Marlborough,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2007,Omaka Springs
2793,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,12/31/2007,"Soft and honeyed, with ultraripe apples and mild citrus fruits sharing the spotlight. There's some residual sugar, suggesting a match with Asian dishes, or perhaps using it as an apéritif.",,Palm Bay International,Grove Mill 2006 Pinot Gris (Marlborough),$20,Marlborough,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2006,Grove Mill
2794,14.3%,"Martinborough, New Zealand",750 ml,White, New Zealand,12/31/2007,"Barrel-fermented Pinot Gris is a bit of a rarity, but this one is good if you like the style. Buttered apples and nuts lead the way, backed by tangerine fruit and outlined by oaky spice. Tough to know whether aging it will result in slightly better integration, or if you're better off drinking this one young.",,Empson USA Ltd,Escarpment 2006 Pinot Gris (Martinborough),$30,Martinborough,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2006,Escarpment
2795,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,12/31/2007,"Thickly textured and rather sweet, with superripe apples and pears that at times seem almost drenched in honey. Probably best on its own, well-chilled as a hot-weather apéritif.",,"Broadbent Selections, Inc",Spy Valley 2006 Pinot Gris (Marlborough),$25,Marlborough,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2006,Spy Valley
2796,N/A,"Washington, Washington Other, Washington, US",750 ml,White, US,12/1/2007,"Forward and ripe, with flavors of tangerine, lemongrass and light herb. The elegant, nicely textured midpalate is extended and still a bit tight. There is a delicacy to this fruit that rewards those who prize nuance. Lightly touched with cinnamon and sweet spice, flavors linger pleasantly with hints of wet stone.",Celilo Vineyard,,Cuvée Lucia 2006 Celilo Vineyard Pinot Gris (Washington),$15, Washington,90, Washington Other,Paul Gregutt,@paulgwine ,Washington,Not rated yet [Add Your Review],Pinot Gris,2006,Cuvée Lucia
2797,N/A,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,12/1/2007,"This new winery located just outside of Prosser hits the ground running with a luscious, viscous, creamy Pinot Gris that tastes like a pear-flavored creamsicle. The fruit is almost tropical, right at the edge of mango/banana, but not fat or flabby. This is a perfect sipping wine. Screwcap.",,,Airfield Estates 2006 Pinot Gris (Yakima Valley),$16, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Airfield Estates
2798,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/1/2007,"Sappy with flavors of ripe Macintosh apples, this snappy, juicy wine brings a lively lushness to this versatile grape. The mix of fruit and acid is just right, and it keeps its balance all through the finish. Almost bone dry.",,,Maryhill 2006 Pinot Gris (Columbia Valley (WA)),$16, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2006,Maryhill
2799,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/1/2007,"Here again the Grand Estates bottling shows a softer, gentler side of the fruit; the acids seem to have been smoothed over. The fruit is ripe and clean, suggesting white peaches and green apples, but there isn't much depth to it.",Grand Estates,,Columbia Crest 2006 Grand Estates Pinot Grigio (Columbia Valley (WA)),$11, Washington,85, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Grigio,2006,Columbia Crest
2800,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/1/2007,"This is generic white wine, with hints of light pear flavor but nothing else.",Grisant!,,Vin du Lac 2006 Grisant! Pinot Gris (Columbia Valley (WA)),$15, Washington,84, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2006,Vin du Lac
2801,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/1/2007,"A flat tasting, slightly sweet, generic white wine.",,,Naches Heights 2006 Pinot Gris (Columbia Valley (WA)),$16, Washington,81, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2006,Naches Heights
2802,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,11/1/2007,"This is an elegant, refreshing style scented with a lush nose that cleverly blends cut fruit, blossom, citrus and a hint of mineral. The mixed fruit flavors continue on the palate—pear, melon, peach and spice, perfectly balanced and ripe.",,,Elk Cove 2006 Pinot Gris (Willamette Valley),$19, Oregon,91, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Elk Cove
2803,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,11/1/2007,"A medium-bodied, rather sweet Pinot Gris that manages to retain a sense of balance to its luscious honey, peach and apple flavors. The finish lingers elegantly, picking up intriguing notes of dried spices along the way. Ready to drink now, although it could surprise in a another year or two.",,The Australia-New Zealand Wine Connection,Forrest Estate 2006 Pinot Gris (Marlborough),$15,Marlborough,90,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2006,Forrest Estate
2804,N/A,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,White, US,11/1/2007,"This is one of the first wines to put the new Chehalem Mountains AVA on the label. This is home turf for the estate vineyard. This is great fruit, fully ripe and simply packed with luscious flavor. The winemaking pushes it a bit, and there are hints of volatility, but it pulls itself together into a truly delicious midpalate loaded with fruits, nuts and butterscotch. Dense and resonant, this is a wine that keeps on going, and you can't help yourself—you want another glass.",,,Carabella 2006 Pinot Gris (Chehalem Mountains),$16, Oregon,90, Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Gris,2006,Carabella
2805,14%,"Marlborough, New Zealand",750 ml,White, New Zealand,11/1/2007,"An interesting take on Pinot Gris, barrel-fermented in older French oak. The result accentuates the variety's smoky, nutty characters and adds heft and texture. Apple and honey flavors give it enough fruit to carry the weight, and the wine picks up pleasant spice notes on the finish. Drink now.",,Allied Beverage Group,Staete Landt 2005 Pinot Gris (Marlborough),$23,Marlborough,89,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2005,Staete Landt
2806,N/A,"Umpqua Valley, Southern Oregon, Oregon, US",750 ml,White, US,11/1/2007,"Girardet farms its vineyards organically, does not irrigate, and ferments this wine in stainless steel. The result is a solidly made Pinot Gris, offering lush scents and tastes of ripe pear. Good texture and balance keep it from feeling one dimensional; puts the fruit front and center.",,,Girardet 2006 Pinot Gris (Umpqua Valley),$16, Oregon,88, Southern Oregon,Paul Gregutt,@paulgwine ,Umpqua Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Girardet
2807,14%,"Marlborough, New Zealand",750 ml,White, New Zealand,11/1/2007,"Given the richness and weight of Lynskey's 2006 Gewürztraminer, the freshness of this Pinot Gris is a bit of a surprise. It's off-dry and effusively fruity in style, with pineapple, peach and melon all playing roles. Good as a cocktail sipper.",Single Vineyard,Wimbledon Wine Company,Kathy Lynskey 2006 Single Vineyard Pinot Gris (Marlborough),$25,Marlborough,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2006,Kathy Lynskey
2808,N/A,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,11/1/2007,"From cooler Willamette Valley vineyards, this pleasing Pinot Gris keeps a juicy mix of fresh fruit flavors right up front. Pear, pineapple and grapefruit do a little Snoopy dance in your mouth, buoyed with balanced acidity and a hint of residual sugar. Round and full, it's a generous and quite appealing style. 500 cases were made.",,,Kings Ridge 2006 Pinot Gris (Oregon),$14, Oregon,88, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Pinot Gris,2006,Kings Ridge
2809,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,11/1/2007,"This has lovely complexity, suggesting everything from sweet honeysuckle to ripe fig to citrusy lime and of course the classic varietal pear fruit. It couldn't be any fresher, and beautifully balanced as well, with plenty of acid to clean the palate. A delicious wine made for near-term enjoyment.",,,Ponzi 2006 Pinot Gris (Willamette Valley),$17, Oregon,88, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Ponzi
2810,N/A,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,11/1/2007,"Clean and varietal, this has crisp fruit-driven flavors of apple and pear. The winemaking is spot on, and keeps it fresh and forward, with everything in balance. This would be a terrific starter wine with soft cheeses as the appetizer.",,,Sineann 2006 Pinot Gris (Oregon),$18, Oregon,87, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Pinot Gris,2006,Sineann
2811,14%,"Marlborough, New Zealand",750 ml,White, New Zealand,11/1/2007,"Round and weighty, this is a well-made Pinot Gris in a soft, slightly sweet style. Baked apple flavors pick up hints of cinnamon and caramel, accented by a squeeze of citrus.",,Guarachi Wine Partners,Omaka Springs 2006 Pinot Gris (Marlborough),$17,Marlborough,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2006,Omaka Springs
2812,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,11/1/2007,"Young, fresh and still yeasty, this shows lightly ripened fruit flavors of white peach, melon, green apple and pineapple. It retains a pretty floral quality in the nose. No malolactic fermentation here; it's done in a crisp, lean and lively style.",,,Chatter Creek 2006 Pinot Gris (Columbia Valley (WA)),$16, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2006,Chatter Creek
2813,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,11/1/2007,"From the excellent Evergreen vineyard, this is a soft, appealing mix of melon and apple flavors. A little tight at the moment, but fresh and creamy.",,,RiverAerie 2006 Pinot Gris (Columbia Valley (WA)),$12, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2006,RiverAerie
2814,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,11/1/2007,"From Minick Vineyard fruit, this is quite similar to the winery's Sauvignon Blanc, but with a tilt toward pear rather than apple flavors. A high flying, high acid wine, it's lightly annotated with spice and citrus skin. Clean and straightforward.",Special Release,,Ash Hollow 2006 Special Release Pinot Gris (Columbia Valley (WA)),$19, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2006,Ash Hollow
2815,N/A,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,11/1/2007,"This is a crisp, serviceable Pinot Gris, with sharp green-apple and cut pear fruit dominating. It's got plenty of acid underscoring the fruit, and should work well as an all-purpose wine.",,,Silvan Ridge 2006 Pinot Gris (Oregon),$15, Oregon,87, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Pinot Gris,2006,Silvan Ridge
2816,N/A,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,11/1/2007,"Now part of the Ste. Michelle Wine Estates portfolio, this pioneering Oregon winery seems to be holding firm to a clean, simple style of winemaking, as exemplified by this fresh and lightly fruity Pinot Gris. Lemony and tart, it's the sort of pleasantly generic white wine that one might expect to find from Italy.",,,Erath 2006 Pinot Gris (Oregon),$14, Oregon,86, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Pinot Gris,2006,Erath
2817,N/A,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,11/1/2007,"Honeysuckle scents and flavors of pear, papaya and cucumber lead into a fresh and delicate wine, with plenty of acid behind the crisp fruit.",Christine Lorraine Vineyard,,Gypsy Dancer 2006 Christine Lorraine Vineyard Pinot Gris (Oregon),$25, Oregon,86, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Pinot Gris,2006,Gypsy Dancer
2818,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,11/1/2007,"This has a definite blush color—a pretty pale copper—and intense aromas of tropical fruits and apple cider. It's off-dry—1.6% residual sugar—and finishes with a sugary sweetness. If this is the style you seek, it's done well enough, but it seems to lose focus quickly and the sugar has rounded it off to such a degree that it almost feels nubby.",Estate,,David Hill 2006 Estate Pinot Gris (Willamette Valley),$12, Oregon,85, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,David Hill
2819,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,11/1/2007,"This is fresh and crisp, with some nice citrus skin flavors under green apple fruit. Nothing too fancy here; but it's clean and sound and perfectly fine served chilled with a seafood salad.",,,Hogue 2006 Pinot Grigio (Columbia Valley (WA)),$9, Washington,85, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Grigio,2006,Hogue
2820,N/A,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,11/1/2007,"Here there is about 8% Viognier added to the blend; presumably to up the aromas. It's an uneasy alliance; the Pinot Gris tastes tart and grassy; the Viognier adds some orange peel and a little bitterness in the finish, but neither really connects with the other.",,,Del Rio 2005 Pinot Gris (Rogue Valley),$16, Oregon,85, Southern Oregon,Paul Gregutt,@paulgwine ,Rogue Valley,Not rated yet [Add Your Review],Pinot Gris,2005,Del Rio
2821,N/A,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,11/1/2007,"Sharp and spicy, with plenty of acid. The fruit seems underripe and lacks focus. The midpalate is thin and the finish gets a little hot.",,,Iris Hill 2006 Pinot Gris (Oregon),$15, Oregon,84, Oregon Other,Paul Gregutt,@paulgwine ,Oregon,Not rated yet [Add Your Review],Pinot Gris,2006,Iris Hill
2822,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,11/1/2007,"Not terrible aromatic, and the flavors are somewhat austere as well, offering little more than underripe melon and peach notes. Clean and stony, with hints of apple creeping in on the finish.",,Adventures In Wine,Isabel Estate 2006 Pinot Gris (Marlborough),$22,Marlborough,84,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2006,Isabel Estate
2823,12.5%,"Nahe, Germany",750 ml,White, Germany,11/1/2007,"Made specifically for the U.S. market, this simple, fruity, medium-bodied wine combines apple, melon and citrus flavors. Clean, with hints of ripe pears on the finish.",,Precept Wine,Bloom 2005 Pinot Gris (Nahe),$8,Nahe,84,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2005,Bloom
2824,12%,"Pfalz, Germany",750 ml,White, Germany,11/1/2007,"The Pfalz is warm enough to ripen many grape varieties, and one that is growing in popularity is Pinot Gris. This version is round in the mouth, but not terribly assertively flavored, offering up only hints of tangerine and apple before ending with a blast of citrus.",,Loosen Bros. USA,Villa Wolf 2006 Pinot Gris (Pfalz),$12,Pfalz,84,,Joe Czerwinski,,,Not rated yet [Add Your Review],Pinot Gris,2006,Villa Wolf
2825,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,11/1/2007,"This is a very light, generic, almost watery white wine. There is absolutely nothing wrong with it, but it is so ephemeral as to be ghostlike.",Poverty Road,,Cherry Hill 2006 Poverty Road Pinot Gris (Willamette Valley),$16, Oregon,83, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Cherry Hill
2826,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,11/1/2007,"Finished with 1% RS, this is a wine that has a bit of an identity crisis. It's an odd, orange blush color and tastes very much like a white. Not what you are looking for in an Oregon Pinot Gris.",,,Château Bianca 2006 Pinot Gris (Willamette Valley),$12, Oregon,82, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Château Bianca
2827,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,11/1/2007,"This feels quite flat on the palate. The fruit is dull and feels almost rubbery. There is an artificial quality to it, and the wine quickly fades.",,,Territorial 2006 Pinot Gris (Willamette Valley),$16, Oregon,82, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2006,Territorial
2828,13.5%,"Mendoza, Mendoza Province, Argentina",750 ml,White, Argentina,10/1/2007,"It's hard to understand why Santa Julia would want to make an oaked Pinot Grigio in Mendoza, but they did. And we find it as odd and difficult to get through as you might expect. The nose is nutty and full of popcorn, while the palate offers heady, honeyed apricot and peach flavors.",,"Winesellers, Ltd",Santa Julia 2006 Pinot Grigio (Mendoza),$8, Mendoza Province,80,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Pinot Grigio,2006,Santa Julia
2829,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,8/1/2007,"This is very fresh and crisp, mingling light citrus and green apple fruit with interesting herbal enticements of white pepper and tarragon. Just a touch (6%) of Viognier in the blend adds to the citrus and floral highlights. It seems as if a distinct Washington Pinot Gris style, quite different from Oregon, is beginning to emerge.",,,Chateau Ste. Michelle 2006 Pinot Gris (Columbia Valley (WA)),$13, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2006,Chateau Ste. Michelle
2830,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,8/1/2007,"They've upped the price, but Covey still makes the best under-$10 Pinot Grigio in the land. Prickly acids prop up moderately ripe flavors of stone fruits, pear, pineapple and green apple. This has punch and grip, and the persistent, palate-refreshing tartness takes away any undue sweetness.",Quail Series,,Covey Run 2005 Quail Series Pinot Grigio (Columbia Valley (WA)),$9, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Grigio,2005,Covey Run
