,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
1755,13%,"Brouilly, Beaujolais, France",750 ml,Red, France,7/1/2011,"Full-bodied, rich-feeling wine, quite sumptuous in its texture. It has a layer of tannins to give structure, although the wine is essentially soft and enveloping.",,"Dreyfus, Ashby & Co",Joseph Drouhin 2009  Brouilly,$18, Beaujolais,88,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Joseph Drouhin
1756,12.5%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,7/1/2011,"Delightfully perfumed wine, revealing all the richness of 2009 while preserving the red fruits and acidity. Lively, ripe and ready to drink.",,J.A.O. Wine Imports,Gérard Brisson 2009  Beaujolais-Villages,$15, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Gérard Brisson
1757,12.5%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,7/1/2011,"The wine has a feeling of being sugared, with a jammy, toffee character overlying the red berry fruits. The final acidity is more attractive.",,Prestige Beverage Group,Michel Picard 2009  Beaujolais-Villages,$10, Beaujolais,82,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Michel Picard
1758,12.5%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,6/1/2011,"With firm tannins, rich berry fruits and more typical red cherry flavors, this has weight and a ripe juicy core. It's ready to drink, but could be kept for another year.",,Barton & Guestier USA,Barton & Guestier 2009  Beaujolais-Villages,$10, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Barton & Guestier
1759,12.5%,"Beaujolais, Beaujolais, France",750 ml,Red, France,6/1/2011,"Light red cherry-flavored wine from a fine year for Beaujolais. The wine is all juicy fruit, rounded tannins and light, smoky acidity.",,Barton & Guestier USA,Barton & Guestier 2009  Beaujolais,$10, Beaujolais,84,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Barton & Guestier
1760,N/A,"Beaujolais, Beaujolais, France",750 ml,Red, France,6/1/2011,"Still fresh, with bitter cherry flavors, acidity and light tannins. A lightweight, deliciously fresh wine.",,Kermit Lynch Wine Merchant,Cédric Vincent 2006  Beaujolais,N/A, Beaujolais,84,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2006,Cédric Vincent
1761,12.5%,"Vin de Table Francais, France Other, France",750 ml,Red, France,6/1/2011,"A Gamay-based wine from one of the leading Morgon producers. Soft tannins, red cherry flavors and a touch of banana are enlivened by fine acidity on the finish.",Raisins Gaulois,Kermit Lynch Wine Merchant,Marcel Lapierre 2009 Raisins Gaulois Gamay (Vin de Table Francais),N/A, France Other,84,Vin de Table Francais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Marcel Lapierre
1762,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,12/31/2010,"From the most famous slope in Morgon, this is a powerful wine, its tannins still working their way into the fruit. Black cherries, and sweet plums are dominated by a firm, concentrated structure. Give this wine another year.",Côte de Py,Siltstone Wines,Georges Duboeuf 2009 Côte de Py  (Morgon),N/A, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1763,N/A,"Fleurie, Beaujolais, France",750 ml,Red, France,12/31/2010,"One of Duboeuf's 2009 successes, this is powerful, excellently balanced between solid tannins and fresh fruit. The black cherry flavors revolve around a dry core, concentrated and complex, with a full and ageworthy aftertaste.",Prestige,Siltstone Wines,Georges Duboeuf 2009 Prestige  (Fleurie),N/A, Beaujolais,92,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1764,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,12/31/2010,"As rich as it is tannic, this is powerful and concentrated. It shows the rich 2009 fruit at its best, full of sweet berries, deliciously ripe. Enjoyable, while it is also serious.",Domaine de la Chaponne,Siltstone Wines,Georges Duboeuf 2009 Domaine de la Chaponne  (Morgon),N/A, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1765,N/A,"Fleurie, Beaujolais, France",750 ml,Red, France,12/31/2010,"Rich as well as tannic, this is concentrated, with dense fruits and sweet acidity. Its structure offers good aging as well as pleasurable fruit now.",Château du Grand Pré,Siltstone Wines,Georges Duboeuf 2009 Château du Grand Pré  (Fleurie),N/A, Beaujolais,91,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1766,N/A,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,12/31/2010,"A big, bold and fruity wine that is full of ripe berry fruits, rich and generous. This is Beaujolais at its most exuberant, a celebration of delicious fruit. It could age, but is ready to drink.",Domaine des Rosiers,Siltstone Wines,Georges Duboeuf 2009 Domaine des Rosiers  (Moulin-à-Vent),N/A, Beaujolais,91,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1767,N/A,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,12/31/2010,"A solidly tannic wine that powers with bitter chocolate, plum skin and black berry flavors. Very concentrated, it has the structure and acidity to offer aging potential for 2–3 years.",Carquelins,Siltstone Wines,Georges Duboeuf 2009 Carquelins  (Moulin-à-Vent),N/A, Beaujolais,91,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1768,N/A,"Saint-Amour, Beaujolais, France",750 ml,Red, France,12/31/2010,"An elegant wine, its berry fruits fitting well into a structure that balances tannins and soft acidity. It has style, the fruit full of sweet black berry juice and a lift of acidity.",Domaine du Paradis,Siltstone Wines,Georges Duboeuf 2009 Domaine du Paradis  (Saint-Amour),N/A, Beaujolais,90,Saint-Amour,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1769,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,12/31/2010,"A finely structured wine, very firm, with a dark edge of tannins over ripe black fruit. The wine is concentrated and dense, still developing and showing great final juicy character.",Les Charmes,Bourgeois Family Selections,Domaine Pral 2008 Les Charmes  (Morgon),$19, Beaujolais,90,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Domaine Pral
1770,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,12/31/2010,"Tannic and mineral, this is intensely structured. With its firm tannins and dark plum flavors, it is on the dry side, needing 2–3 years to show its best. This is Beaujolais for aging.",Belles Grives,Siltstone Wines,Georges Duboeuf 2009 Belles Grives  (Morgon),N/A, Beaujolais,90,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1771,N/A,"Fleurie, Beaujolais, France",750 ml,Red, France,12/31/2010,"Dominated by its dry tannins, this is a tight black currant and dark plum skin-flavored wine, surrounded by a firm core of tannins, a firm and dark-hued wine.",Clos des Garands,Siltstone Wines,Georges Duboeuf 2009 Clos des Garands  (Fleurie),N/A, Beaujolais,90,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1772,N/A,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,12/31/2010,"There is great structure here, with dusty tannins percolating through the rich wine. It has power, concentration and density, with cocoa and cherry flavors well integrated. Think about aging for 1–2 years.",Sélection,Siltstone Wines,Georges Duboeuf 2009 Sélection  (Moulin-à-Vent),N/A, Beaujolais,90,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1773,N/A,"Juliénas, Beaujolais, France",750 ml,Red, France,12/31/2010,"Firm and structured, this is serious Beaujolais. The ripe cherry and plum flavors are surrounded by dry, dark tannins that promise some aging. Hints of smoky minerality go well with the final juicy acidity.",Domaine de la Seigneurie,Siltstone Wines,Georges Duboeuf 2009 Domaine de la Seigneurie  (Juliénas),N/A, Beaujolais,90,Juliénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1774,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,12/31/2010,"A textured, structured wine, solid and packed with tannins. It is full of concentrated black currant and prune flavors, layered with dark coffee. It is worth aging for at least 1–2 years.",Domaine de Montchavy,Siltstone Wines,Georges Duboeuf 2009 Domaine de Montchavy  (Morgon),N/A, Beaujolais,90,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1775,N/A,"Brouilly, Beaujolais, France",750 ml,Red, France,12/31/2010,"Full and rich, this is a ripe, generous wine that offers great swathes of black berry fruit. It is well structured, the tannins folding into the ripe fruits, although never losing sight of delicious jelly acidity.",Château de Prieuré,Siltstone Wines,Georges Duboeuf 2009 Château de Prieuré  (Brouilly),N/A, Beaujolais,89,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1776,N/A,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,12/31/2010,"Ripe and juicy, this is an immediately appealing wine, full of forward fruit that is rich and sweet. Dark cherry lies over cranberry sharpness. The wine flows easily from the glass, an example of the sunny side of Beaujolais.",Domaine du Moulin-à-Vent,Siltstone Wines,Georges Duboeuf 2009 Domaine du Moulin-à-Vent  (Moulin-à-Vent),N/A, Beaujolais,89,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1777,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,12/31/2010,"Lean and tannic, this is a tough wine, its tannins dominating the underlying juicy fruit. It has power, with a firm and dry texture. Give it 2–3 years to develop.",Domaine Jean Descombes,Siltstone Wines,Georges Duboeuf 2009 Domaine Jean Descombes  (Morgon),N/A, Beaujolais,89,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1778,N/A,"Juliénas, Beaujolais, France",750 ml,Red, France,12/31/2010,"This is dry Beaujolais, boasting as much structure as fruit. The tannins are prominent, underpinning the spicy black berry fruits. The effect is rich, a wine that will age well over 2–3 years.",Château des Capitans,Siltstone Wines,Georges Duboeuf 2009 Château des Capitans  (Juliénas),N/A, Beaujolais,89,Juliénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1779,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,12/31/2010,"A complex and intense single-vineyard wine, it has ripe berry fruits with dark tannins. Only at the end is the juicy character of the wine on show.",Domaine des Versauds,Siltstone Wines,Georges Duboeuf 2009 Domaine des Versauds  (Morgon),N/A, Beaujolais,89,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1780,N/A,"Fleurie, Beaujolais, France",750 ml,Red, France,12/31/2010,"Bringing out the tannic side of Fleurie, this Sélection is a chunky, structured wine whose black currant-skin flavors mingle with bitter cherries. It layers a fine juiciness with the structure.",Sélection,Siltstone Wines,Georges Duboeuf 2009 Sélection  (Fleurie),N/A, Beaujolais,89,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1781,N/A,"Côte de Brouilly, Beaujolais, France",750 ml,Red, France,12/31/2010,"A well-balanced rich wine, showing the ripe fruit of 2009, giving sweet plums, ripe acidity and some firm, structured tannins. It is even worth aging for a few months.",Domaine de Riaz,Siltstone Wines,Georges Duboeuf 2009 Domaine de Riaz  (Côte de Brouilly),N/A, Beaujolais,88,Côte de Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1782,N/A,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,12/31/2010,"Rich, fruity wine that is full of black plum juice and soft tannins. Milk chocolate sweetness adds to the generous nature of this juicy wine. Drink now.",Domaine de Michelons,Siltstone Wines,Georges Duboeuf 2009 Domaine de Michelons  (Moulin-à-Vent),N/A, Beaujolais,88,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1783,N/A,"Chiroubles, Beaujolais, France",750 ml,Red, France,12/31/2010,"On the austere side, as befits a wine from the highest vineyards in Beaujolais, this is also balanced and elegant. It shows black berry fruits, a firm edge of tannins as well as delicious juicy flavors.",Sélection,Siltstone Wines,Georges Duboeuf 2009 Sélection  (Chiroubles),N/A, Beaujolais,88,Chiroubles,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1784,N/A,"Brouilly, Beaujolais, France",750 ml,Red, France,12/31/2010,"A finely structured wine that has firm tannins to go with the ripe juicy red fruits. Bitter cherry and crisp acidity fit easily together, while the dry core comes out strongly in the aftertaste.",Château de Nervers,Siltstone Wines,Georges Duboeuf 2009 Château de Nervers  (Brouilly),N/A, Beaujolais,88,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1785,N/A,"Fleurie, Beaujolais, France",750 ml,Red, France,12/31/2010,"The year 2009 seems to have been a tannic one in Fleurie, producing wines that will benefit from some aging. This fits that bill well, a mineral and austere black fruit flavored wine, with a smoky aftertaste to go with tight acidity.",La Madone,Siltstone Wines,Georges Duboeuf 2009 La Madone  (Fleurie),N/A, Beaujolais,88,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1786,N/A,"Saint-Amour, Beaujolais, France",750 ml,Red, France,12/31/2010,"Full in the mouth, this is a rich and easy wine, packed with jammy fruit. It is soft, the plum flavors rounded and only light brushed by tannin and acidity.",Sélection,Siltstone Wines,Georges Duboeuf 2009 Sélection  (Saint-Amour),N/A, Beaujolais,88,Saint-Amour,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1787,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,12/31/2010,"Initially all tannins, this wine is taking its time to develop ripe fruit. It has a mineral, gravel-like texture, with stalky berry fruits.",Sélection,Siltstone Wines,Georges Duboeuf 2009 Sélection  (Morgon),N/A, Beaujolais,87,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1788,N/A,"Côte de Brouilly, Beaujolais, France",750 ml,Red, France,12/31/2010,"There's a fine force of tannin here, giving the wine weight and structure. This balances well with red berry fruits, a light citrus edge and final juicy acidity.",Sélection,Siltstone Wines,Georges Duboeuf 2009 Sélection  (Côte de Brouilly),N/A, Beaujolais,87,Côte de Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1789,N/A,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,12/31/2010,"There is no question about the wood here. It dominates the aroma and the palate, burying the fruit in a smooth, vanilla character. It is a pleasure to drink, but seems to have removed itself from Beaujolais.",Cuvée Elevé en Fût de Chêne,Siltstone Wines,Georges Duboeuf 2009 Cuvée Elevé en Fût de Chêne  (Moulin-à-Vent),N/A, Beaujolais,87,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1790,N/A,"Fleurie, Beaujolais, France",750 ml,Red, France,12/31/2010,"A ripe, smoky wine, full of sweet jelly berry fruit. It is rounded and rich, a delicious wine that rolls easily around the mouth.",Clos des Quatre Vents,Siltstone Wines,Georges Duboeuf 2009 Clos des Quatre Vents  (Fleurie),N/A, Beaujolais,87,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1791,N/A,"Juliénas, Beaujolais, France",750 ml,Red, France,12/31/2010,"With crisp black berry fruits, this is pure juice in a glass. It has fresh acidity, a light layer of tannin and a sweet underlay to the attractive fruitiness.",Sélection,Siltstone Wines,Georges Duboeuf 2009 Sélection  (Juliénas),N/A, Beaujolais,87,Juliénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1792,N/A,"Fleurie, Beaujolais, France",750 ml,Red, France,12/31/2010,"Packed with strawberry aromas and red berry fruits, this is a ripe, fruit-forward wine only lightly disturbed by tannins. There is a great juicy quality here.",Château des Bachelards,Siltstone Wines,Georges Duboeuf 2009 Château des Bachelards  (Fleurie),N/A, Beaujolais,86,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1793,N/A,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,12/31/2010,"Ripe and also tannic, this is structured wine, its berry fruits pushing through a dry plum skin texture. It is solid and chunky while remaining fresh and fruity.",Château des Vierres,Siltstone Wines,Georges Duboeuf 2009 Château des Vierres  (Beaujolais-Villages),N/A, Beaujolais,86,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1794,12%,"Beaujolais, Beaujolais, France",750 ml,Red, France,12/31/2010,"Packed with juicy red cherries, this is a fresh, fruity Beaujolais to drink this winter. There is just a touch of tannin as well as refreshing acidity.",Cuvée Terroir,Bourgeois Family Selections,Domaine Pral 2009 Cuvée Terroir  (Beaujolais),$15, Beaujolais,86,Beaujolais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Domaine Pral
1795,N/A,"Brouilly, Beaujolais, France",750 ml,Red, France,12/31/2010,"This is a soft, open wine, full of ripe berry fruits and red cherries. There is only the lightest tannin, along with bright acidity, a wine that is so ready to drink.",Sélection,Siltstone Wines,Georges Duboeuf 2009 Sélection  (Brouilly),N/A, Beaujolais,86,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1796,N/A,"Brouilly, Beaujolais, France",750 ml,Red, France,12/31/2010,"Full-bodied wine that is soft, washing easily over the palate. The downside is that it lacks definition, the tannic structure lost in the velvet texture. Drink now.",Château de la Perrière,Siltstone Wines,Georges Duboeuf 2009 Château de la Perrière  (Brouilly),N/A, Beaujolais,86,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1797,N/A,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,12/31/2010,"A surprisingly dumb wine, not giving much beyond very dry tannins. The result is a wine that has bitterness, with dark chocolate and bitter cherry fruits. Will it open up? Maybe, but the jury is still out.",Domaine de la Tour du Bief,Siltstone Wines,Georges Duboeuf 2009 Domaine de la Tour du Bief  (Moulin-à-Vent),N/A, Beaujolais,86,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1798,N/A,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,12/31/2010,"Fresh berry fruits and soft tannins combine to give an easy, jammy wine. This is ripe, juicy and fruity, and ready to drink now.",Sélection,Siltstone Wines,Georges Duboeuf 2009 Sélection  (Beaujolais-Villages),N/A, Beaujolais,85,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1799,12%,"Vin de Table Francais, France Other, France",750 ml,Red, France,12/31/2010,"The partner to Copains d'Abord, this wine sports a label of women having a good time at a party. The wine suits the image: fresh, fruity and juicy.",Les Copines Aussi,Jenny and François Selections,Domaine des Sablonnettes 2008 Les Copines Aussi Gamay (Vin de Table Francais),$11, France Other,85,Vin de Table Francais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Domaine des Sablonnettes
1800,N/A,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,12/31/2010,"The wine shows bitter fruits, a layer of dry tannins as well as attractive acidity. It has a touch of spice over the juicy, fruity aftertaste.",Château du Grand Vernay,Siltstone Wines,Georges Duboeuf 2009 Château du Grand Vernay  (Beaujolais-Villages),N/A, Beaujolais,85,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1801,13%,"Beaujolais-Villages, Beaujolais, France",750 ml,Red, France,12/31/2010,"With just a touch of tannin, this big-selling Beaujolais-Villages has both weight and richness. Most of all, it has bright red fruits, a hint of spice and crisp acidity.",,Siltstone Wines,Georges Duboeuf 2009  Beaujolais-Villages,N/A, Beaujolais,84,Beaujolais-Villages,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1802,N/A,"Brouilly, Beaujolais, France",750 ml,Red, France,12/31/2010,"While there is some unfortunate banana flavor, the rest of this wine is attractive. It has juicy black berry flavors, an edge of citrus and final lively acidity.",Domaine de Grand Croix,Siltstone Wines,Georges Duboeuf 2009 Domaine de Grand Croix  (Brouilly),N/A, Beaujolais,84,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1803,N/A,"Régnié, Beaujolais, France",750 ml,Red, France,12/31/2010,"A smooth, fruity wine, with fine red-cherry flavors and very soft tannins. It is spoiled by a banana flavor that intrudes into the fresh fruit.",Domaine du Buyats,Siltstone Wines,Georges Duboeuf 2009 Domaine du Buyats  (Régnié),N/A, Beaujolais,84,Régnié,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1804,N/A,"Juliénas, Beaujolais, France",750 ml,Red, France,12/31/2010,"The banana aromas are off-putting in this light, juicy wine. Although there are tannins, they are not enough to make sense of the simple, jammy fruit.",La Trinquée,Siltstone Wines,Georges Duboeuf 2009 La Trinquée  (Juliénas),N/A, Beaujolais,84,Juliénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2009,Georges Duboeuf
1805,N/A,"Vin de Table Francais, France Other, France",750 ml,Rose, France,12/31/2010,"Made by Beaujolais producer Gilles Gelin, this sweet rosé is full of ripe, crushed strawberries, a touch of caramel and a rosehip aftertaste. More acidity would be welcome, but it works well as an apéritif.",,1_No Submitting Co,Domaine des Nugues NV Gamay (Vin de Table Francais),N/A, France Other,83,Vin de Table Francais,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,,Domaine des Nugues
1806,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,8/1/2010,"The most famous hillside in Morgon gives a satisfyingly structured wine, dominated by a warm character of well-exposed vines, but also with a more serious edge of acidity and fresh juiciness. The wine has a good dense final texture and could age for a year or two.",Côte de Py,Siltstone Wines,Georges Duboeuf 2008 Côte de Py  (Morgon),N/A, Beaujolais,91,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Georges Duboeuf
1807,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,8/1/2010,"A big, solid wine, dominated by both tannins and dark red fruits. This is an impressive wine, its structure full of dark corners. The acidity is an integral part of the rich fruits. Definitely ageworthy.",Domaine de la Chaponne,Siltstone Wines,Georges Duboeuf 2008 Domaine de la Chaponne  (Morgon),N/A, Beaujolais,91,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Georges Duboeuf
1808,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,8/1/2010,"On the tannic side of Gamay, this could be young Pinot Noir in its mineral structure and solid texture. It is a wine for aging with its black plum and spice flavors, with the acidity lighting up the aftertaste.",Belles Grives,Siltstone Wines,Georges Duboeuf 2008 Belles Grives  (Morgon),N/A, Beaujolais,91,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Georges Duboeuf
1809,12.5%,"Fleurie, Beaujolais, France",750 ml,Red, France,8/1/2010,"This is big Fleurie, dominated by floral aromas and dry tannins at this stage, and therefore likely to develop for a year or two. The fruits are dark plum, full in the mouth. The acidity offers freshness but also adds to the weight of the texture.",Château des Moriers,Old World Wines Inc,Signé Vigneron 2008 Château des Moriers  (Fleurie),$17, Beaujolais,90,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Signé Vigneron
1810,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,8/1/2010,"A big, firm and solid wine that shows the proper power of Morgon, while retaining some delicious sweet fruits. The wine is dense in tannins and fruit, giving licorice and spice as well as the final, fresh acidity.",Domaine des Versauds,Siltstone Wines,Georges Duboeuf 2008 Domaine des Versauds  (Morgon),N/A, Beaujolais,90,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Georges Duboeuf
1811,N/A,"Juliénas, Beaujolais, France",750 ml,Red, France,8/1/2010,"The Duboeuf family property on the edge of the village of Juliénas produces a satisfyingly full-bodied wine, its fruit and tannins offering balance and ripeness. Acidity and cherry flavors are dominant over the dry core.",Château des Capitans,Siltstone Wines,Georges Duboeuf 2008 Château des Capitans  (Juliénas),N/A, Beaujolais,90,Juliénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Georges Duboeuf
1812,12.5%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,8/1/2010,"A wine for short-term aging, despite the relative lightness of the vintage and wine. It has firm tannins and dark berry fruits, layered with plum skins. The fruit sits on a base of tannins and acidity, while the surface remains bright and fresh.",,Bercut-Vandervoort & Co,Louis Tête 2007  Moulin-à-Vent,$20, Beaujolais,89,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2007,Louis Tête
1813,12.5%,"Morgon, Beaujolais, France",750 ml,Red, France,8/1/2010,"Tannins dominate here, the fruit offering some bright support. The wine is certainly firm, although it misses some concentration. But it is well balanced, berry fruits showing well against a drier core. The aftertaste offers freshness and acidity. Drink over the next year.",Les Charmeuses,Bercut-Vandervoort & Co,Louis Tête 2007 Les Charmeuses  (Morgon),$19, Beaujolais,89,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2007,Louis Tête
1814,13%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,8/1/2010,"Certainly an attractive presentation with its cute pink heart on the label, this is also an attractive, finely structured wine which brings together some good tannins and ripe fruits, a hint of licorice and fresh acidity.",Domaine de la Passion,Old World Wines Inc,Signé Vigneron 2008 Domaine de la Passion  (Moulin-à-Vent),$18, Beaujolais,89,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Signé Vigneron
1815,13%,"Chiroubles, Beaujolais, France",750 ml,Red, France,8/1/2010,"A pure strawberry jam wine, its ripe fruit scintillating with freshness and acidity. The wine is also round, with tannins giving some weight. The aftertaste is deliciously fruity.",Domaine Leroux Morin,Old World Wines Inc,Signé Vigneron 2008 Domaine Leroux Morin  (Chiroubles),$17, Beaujolais,89,Chiroubles,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Signé Vigneron
1816,12.5%,"Fleurie, Beaujolais, France",750 ml,Red, France,8/1/2010,"There is a good depth of red fruit flavor here, along with a touch of tannins, a granite feel to the structure, but also an open acidity. The wine has a delicious, fresh and juicy finish.",Domaine des Grands Cèdres,Old World Wines Inc,Signé Vigneron 2008 Domaine des Grands Cèdres  (Fleurie),$23, Beaujolais,88,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Signé Vigneron
1817,N/A,"Morgon, Beaujolais, France",750 ml,Red, France,8/1/2010,"A wine that starts bright, and then reveals a more bitter, austere side. The tannins move forwards, hiding the cherry fruit flavors. That makes for a complex wine, the acidity offering a fresh respite.",Cuvée Jean Descombes,Siltstone Wines,Georges Duboeuf 2008 Cuvée Jean Descombes  (Morgon),N/A, Beaujolais,88,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2008,Georges Duboeuf
