,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
1008,13.5%,"Epanomi, Greece",750 ml,White, Greece,6/1/2011,"Floral, fresh and fragrant on the nose, this white offers elegant flavors of honey, apricot and tropical fruit. Good acidity and a crisp overall quality are balanced by the luscious fruit. A unique, pretty wine with diverse food pairing options…try it with Asian or Indian cuisine.",,Cava Spiliadis,Gerovassiliou 2009 Viognier (Epanomi),$39,Epanomi,89,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],Viognier,2009,Gerovassiliou
1009,13.5%,"Clarksburg, Central Valley, California, US",750 ml,White, US,6/1/2011,"Full of minerality on the nose, this tropical Viognier from Clarksburg grapes is dry and acidic, well balanced and not over the top in alcohol (13.5%), a spicy, citrus-laden California Viognier worth trying.",,,The White Knight 2008 Viognier (Clarksburg),$13, California,88, Central Valley,Virginie Boone,@vboone,Clarksburg,Not rated yet [Add Your Review],Viognier,2008,The White Knight
1010,13.5%,"Peloponnese, Greece",750 ml,White, Greece,6/1/2011,"A nose of peach, nutmeg, toasted nut and honey leads this Viognier from Splitsa. On the palate, smooth waves of white fruit, orange blossom and honey are expressive but refreshing, thanks to the balanced acidity. A fun wine with class.",Eclectique Spilitsa,Diamond Importers Inc,Skouras 2009 Eclectique Spilitsa Viognier (Peloponnese),$40,Peloponnese,88,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],Viognier,2009,Skouras
1011,13%,"Peloponnese, Greece",750 ml,White, Greece,6/1/2011,"This Viognier is a combination of peach and honeyed spice on the nose and palate. Refreshing but with a round, fragrant curve, the wine has a velvety texture and finishes with a spin of peach and tropical fruit.",Cuvée Larsinos,Diamond Importers Inc,Skouras 2009 Cuvée Larsinos Viognier (Peloponnese),$20,Peloponnese,87,,Susan Kostrzewa,@suskostrzewa,,Not rated yet [Add Your Review],Viognier,2009,Skouras
1012,13.9%,"Amador County, Sierra Foothills, California, US",750 ml,White, US,6/1/2011,"A rich Amador County estate-grown Viognier with a touch of diesel on the nose balanced out by honey and peach, this wine spent time barrel fermenting in French and American oak and would go well seafood or, as the winery suggests, pepper steak.",,,Sobon Estate 2009 Viognier (Amador County),$15, California,86, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Viognier,2009,Sobon Estate
1013,13.5%,"Elgin, South Africa",750 ml,White, South Africa,6/1/2011,"Fresh and light with ripe fruit notes of red apple and apricot spiced with hints of white florals and lime zest. The medium weight mouth is juicy and clean, the ripe stone fruit flavors carrying through to the close. Drink now.",,Cape Wine Match,Elgin Vintners 2009 Viognier (Elgin),$20,Elgin,86,,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2009,Elgin Vintners
1014,13.5%,"Wellington, South Africa",750 ml,White, South Africa,6/1/2011,"Ripe and fruit forward with lush notes of melon, banana and sweet tropical fruit citrus throughout. Medium weight, the finish is loaded with juicy fresh peach flavors. Drink now.",,"Southern Starz, Inc",Eventide Cellar 2009 Viognier (Wellington),$17,Wellington,86,,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2009,Eventide Cellar
1015,13.5%,"Limarí Valley, Chile",750 ml,White, Chile,6/1/2011,"Very aromatic, to the point of being flowery. The palate is sweet and dense, with a heavy, round mouthfeel and candied mango, melon and applesauce flavors. Finishes just pure enough, with weight and pith entering the fray. Don't wait long to drink.",Reserva,The Artisan Collection,Los Molles 2010 Reserva Viognier (Limarí Valley),$14,Limarí Valley,85,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Viognier,2010,Los Molles
1016,14.5%,"Colchagua Valley, Chile",750 ml,White, Chile,6/1/2011,"Barely noticeable lime and orange aromas sit mute on the nose, which is reduced and artificial smelling. The palate has a hard feel and generic flavors of white fruits. Amid sweetness there's a chemical bitterness. Not one of this winery's better products.",Secreto de Viu Manent,Baystate Wine & Spirits,Viu Manent 2010 Secreto de Viu Manent Viognier (Colchagua Valley),$14,Colchagua Valley,82,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Viognier,2010,Viu Manent
1017,14%,"Colchagua Valley, Chile",750 ml,White, Chile,6/1/2011,Heavy and soupy in its current state. This is one chunked-out white wine that is barely hanging on with flavors of papaya and dried-out peach. Has lost whatever freshness it may have had.,La Joya Reserve,Prestige Beverage Group,Viña Bisquertt 2008 La Joya Reserve Viognier (Colchagua Valley),$12,Colchagua Valley,80,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Viognier,2008,Viña Bisquertt
1018,13.5%,"Maule Valley, Chile",750 ml,White, Chile,6/1/2011,"Overly perfumed, with burnt notes, wayward sulfur and acridness at the wine's core. The palate is fleshy and low in acidity, with bitterness to the white fruit flavors that are none too clean. Offers very little that's redeeming.",,Simone International,Viña el Aromo 2010 Viognier (Maule Valley),$9,Maule Valley,80,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Viognier,2010,Viña el Aromo
1019,11%,"Wrattonbully, South Australia, Australia",750 ml,Dessert, Australia,5/1/2011,"Yalumba's mastery of Viognier extends even to this botrytis-affected dessert style, which offers scents and flavors of honey, dried apricots and orange marmalade. It's not overly complex, but wonderfully concentrated yet balanced, with a long, honeyed finish. Drink it over the next few years.",FSW8B Botrytis - 375 ml,Negociants USA–The Winebow Group,Yalumba 2009 FSW8B Botrytis - 375 ml Viognier (Wrattonbully),$19, South Australia,92,Wrattonbully,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2009,Yalumba
1020,14.5%,"Eden Valley, South Australia, Australia",750 ml,White, Australia,5/1/2011,"Shows all the beautiful Viognier notes you could ask for: flowers, spice, apricot and melon, carried by a succulent mouthfeel that remains fresh and vibrant from start to lingeringly spicy finish. Drink now.",,Negociants USA–The Winebow Group,Yalumba 2009 Viognier (Eden Valley),$20, South Australia,91,Eden Valley,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2009,Yalumba
1021,13%,"Yarra Valley, Victoria, Australia",750 ml,White, Australia,5/1/2011,"Made in a crisper, fresher style than many Viogniers, without the extreme aromatics of some, but possessing fine, complex pear and pineapple fruit alongside smoky-minerally notes. It's medium-bodied and admirably focused, with a long, refreshing finish.",Estate Grown,De Bortoli Wines USA Inc,De Bortoli 2008 Estate Grown Viognier (Yarra Valley),$27, Victoria,90,Yarra Valley,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2008,De Bortoli
1022,N/A,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,5/1/2011,"Pure varietal, this beguiles instantly with a floral and citrus rind nose that shouts Viognier. Orange peel, lime, acacia flowers, even a touch of honey flow from the glass; smooth and seamless, it coats the back of the throat and rolls into a harmonious finish.",,,Dusted Valley 2009 Viognier (Yakima Valley),$26, Washington,90, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Viognier,2009,Dusted Valley
1023,14.3%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,5/1/2011,"Fresh and beautifully defined, this textbook Viognier marries citrus fruit, peaches and honeysuckle to light tannins that suggest lemony tea. Persistent and balanced, with the alcohol at 14.3%, it is really a lovely sipping wine, just right for spring.",,,William Church 2009 Viognier (Columbia Valley (WA)),$21, Washington,90, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2009,William Church
1024,14.5%,"South Australia, South Australia, Australia",750 ml,White, Australia,5/1/2011,"This represents a top value among Viogniers, which often carry a price tag loftier than their quality deserves. Not so in this case; the variety's floral aromas are well displayed, backed by hints of melon, apricot and gingery spice. It's fairly full bodied, with a slightly viscous texture that extends the warm finish. Drink now.",Made with Organic Grapes,Negociants USA–The Winebow Group,Yalumba 2010 Made with Organic Grapes Viognier (South Australia),$16, South Australia,90,South Australia,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2010,Yalumba
1025,13%,"McLaren Vale, South Australia, Australia",750 ml,White, Australia,5/1/2011,"According to the winery, this spent only six months in neutral French oak, but there's an indisputable toastiness to this wine, which serves to accent hints of flowers and spice on the nose. Despite the toasty nuttiness, there's plenty of fresh fruit in evidence as well, making it quite attractive.",,Yangarra Estate Vineyard,Yangarra Estate Vineyard 2009 Viognier (McLaren Vale),$29, South Australia,89,McLaren Vale,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2009,Yangarra Estate Vineyard
1026,14.5%,"Eden Valley, South Australia, Australia",750 ml,White, Australia,5/1/2011,"Yalumba's flagship Viognier is a broad, powerful wine, with pineapple and apricot flavors marked by hints of floral perfume and spice. Not quite as aromatically expressive as the Eden Valley bottling, it may be a touch denser and more concentrated, with potential to evolve through 2014 or so.",Virgilius,Negociants USA–The Winebow Group,Yalumba 2009 Virgilius Viognier (Eden Valley),$40, South Australia,89,Eden Valley,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2009,Yalumba
1027,13.5%,"McLaren Vale, South Australia, Australia",750 ml,White, Australia,5/1/2011,"Hugh Hamilton proves that Yalumba's success with this tricky variety isn't a fluke, offering genuine Viognier expression at a realistic price. Ripe muskmelon and apricot notes leave a round, full-bodied impression on the palate, finishing with musky spice. Drink now.",The Loose Cannon,Hugh Hamilton Wines,Hugh Hamilton 2009 The Loose Cannon Viognier (McLaren Vale),$16, South Australia,88,McLaren Vale,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2009,Hugh Hamilton
1028,14.5%,"South Australia, South Australia, Australia",750 ml,White, Australia,5/1/2011,"Even toward the lower end of the range, Yalumba's Viogniers retain the variety's hallmark overt floral and spice aromatics. This is less conentrated and intense than some of the winery's other bottlings, but it's still a fresh, nicely balanced wine that's a good introduction to Viognier. Drink now.",The Y Series,Negociants USA–The Winebow Group,Yalumba 2010 The Y Series Viognier (South Australia),$12, South Australia,88,South Australia,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2010,Yalumba
1029,13.5%,"South Australia, South Australia, Australia",750 ml,White, Australia,5/1/2011,"Yes, it is possible to find real Viognier character for $10 per bottle (conceivably $6 by the glass). Featuring ample fruit balanced by crisp acids, this is very drinkable stuff. This wine's modest pear and apricot aromas lack some of the flamboyance of top examples, but this is still a very good effort.",,Negociants USA–The Winebow Group,Oxford Landing 2009 Viognier (South Australia),$10, South Australia,87,South Australia,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2009,Oxford Landing
1030,13.5%,"Western Australia, Western Australia, Australia",750 ml,White, Australia,5/1/2011,"This is a rather thick and viscous rendering of Viognier, with pear and pineapple fruit that makes a powerful statement while at the same time lacking a little bit of complexity. Finishes tart.",,The Vintner Group,West Cape Howe 2008 Viognier (Western Australia),$20, Western Australia,86,Western Australia,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2008,West Cape Howe
1031,13%,"Vin de Pays des Coteaux de L'Ardeche, France Other, France",750 ml,White, France,5/1/2011,"Full-bodied and round, this is a hefty Viognier that is aged an average of 12 months in barrel on the lees. Grilled peach, roasted nuts and buttercream abound on the nose and mouth and remain through the lengthy close. With its weight and density, try with cream-based seafood entrées like lobster newburg.",Madame de,Metrowine Distribution,Château de la Selve 2008 Madame de Viognier (Vin de Pays des Coteaux de L'Ardeche),$40, France Other,86,Vin de Pays des Coteaux de L'Ardeche,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2008,Château de la Selve
1032,13.5%,"Vin de Pays d'Oc, Languedoc-Roussillon, France",750 ml,White, France,5/1/2011,"Honeysuckle and fresh grass mingle with aromas of nectarine and apricot pit on the bouquet, while the mouth offers vibrant flavors of sweet citrus and juicy fresh peach slices. Balanced and easy to drink with a kiss of toast on the close. Drink now.",Nord Sud,Miquel et Fils,Laurent Miquel 2009 Nord Sud Viognier (Vin de Pays d'Oc),$14, Languedoc-Roussillon,86,Vin de Pays d'Oc,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2009,Laurent Miquel
1033,13%,"Vin de Pays d'Oc, Languedoc-Roussillon, France",750 ml,White, France,5/1/2011,"Ripe and rich without being overdone, this is a well-balanced Viognier with stone fruit and Anjou pear flavors lifted by accents of peony and orange rind. Vibrant acidity keeps things lively in the mouth, with a refreshingly crisp finish.",Réserve Spéciale,Gerard Bertrand USA,Gérard Bertrand 2009 Réserve Spéciale Viognier (Vin de Pays d'Oc),$15, Languedoc-Roussillon,86,Vin de Pays d'Oc,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2009,Gérard Bertrand
1034,12.5%,"Vin de Pays d'Oc, Languedoc-Roussillon, France",750 ml,White, France,5/1/2011,"This straightforward wine is tasty and approachable, with flavors of red apple, hard peach and orange acidity. Round and satisfying in the mouth; drink up.",Celebration,Domaine Select Wine & Spirits,Château de la Tuilerie 2009 Celebration Viognier (Vin de Pays d'Oc),$12, Languedoc-Roussillon,85,Vin de Pays d'Oc,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2009,Château de la Tuilerie
1035,13.5%,"Langhorne Creek, South Australia, Australia",750 ml,White, Australia,5/1/2011,"This South Australia Viognier comes across as restrained on the nose, offering up little more than some vaguely smoky or flinty notes, then delivers melon, pear and spice notes via a full-bodied, slightly oily-textured palate. Turns crisp and citrusy on the finish.",Lady of the Lake Single Site,Old Bridge Cellars,Zonte's Footstep 2009 Lady of the Lake Single Site Viognier (Langhorne Creek),$14, South Australia,85,Langhorne Creek,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2009,Zonte's Footstep
1036,12.5%,"Pays d'Oc, Languedoc-Roussillon, France",750 ml,White, France,5/1/2011,"Here's a delicate white that's a nice poolside sipper, with soft suggestions of white florals, tropical fruit and sweet citrus. The palate is clean and balanced with pineapple-flavored acidity keeping things vibrant in the mouth.",Le Verger,"Winesellers, Ltd",Tortoise Creek 2009 Le Verger Viognier (Pays d'Oc),$11, Languedoc-Roussillon,84,Pays d'Oc,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2009,Tortoise Creek
1037,14%,"McLaren Vale-Adelaide Hills, South Australia, Australia",750 ml,White, Australia,5/1/2011,"A different take on Viognier, with modest melon and pear notes and none of the variety's flamboyant aromatics or spice. It's crisp and lean instead of lush or opulent.",The Last Ditch,Old Bridge Cellars,D'Arenberg 2009 The Last Ditch Viognier (McLaren Vale-Adelaide Hills),$25, South Australia,83,McLaren Vale-Adelaide Hills,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2009,D'Arenberg
1038,13%,"Pyrenees, Victoria, Australia",750 ml,White, Australia,5/1/2011,"The wine looks a touch amber-like at the rim, with aromas of butterscotch and cracked pepper. The flavors carry a bruised-fruit character, and the wine seems a bit flabby on the palate. Not up to this project's usual high standards.",Lieu Dit Malakoff,Terlato Wines International,Domaine Terlato & Chapoutier 2009 Lieu Dit Malakoff Viognier (Pyrenees),$30, Victoria,82,Pyrenees,Joe Czerwinski,,,Not rated yet [Add Your Review],Viognier,2009,Domaine Terlato & Chapoutier
1039,N/A,"Yakima Valley, Columbia Valley, Washington, US",375 ml,Dessert, US,5/1/2011,"Sugary, with a chemical aroma and a sharp, volatile finish.",Late Harvest,,Mount Baker 2007 Late Harvest Viognier (Yakima Valley),$21, Washington,82, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Viognier,2007,Mount Baker
1040,15%,"Galilee, Israel",750 ml,White, Israel,4/1/2011,"An attractive nose of fresh apricot, peach, honeysuckle and lime pith follows through to the medium-weight mouth. Easy to drink with good balance and vibrant acidity. A glimmer of toast adds length to the close. Drink now.",Kosher,"Yarden Wines, Inc",Galil Mountain 2009 Kosher Viognier (Galilee),$15,Galilee,86,,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2009,Galil Mountain
1041,15.5%,"Galilee, Israel",750 ml,White, Israel,4/1/2011,"Peach, clove-spiked Anjou pear, orange rind and honeysuckle fill the overall character of this fresh white. Medium weight with a good toasty richness that lingers through the finish. Drink now.",Yarden Kosher,"Yarden Wines, Inc",Golan Heights Winery 2007 Yarden Kosher Viognier (Galilee),$18,Galilee,86,,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2007,Golan Heights Winery
1042,N/A,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,White, US,3/1/2011,"This small, family-owned, biodynamically farmed vineyard and winery is quickly becoming a southern Oregon cult producer. Certainly one of the finest Viogniers produced anywhere in the Northwest, this extraordinarily aromatic wine showers the palate with luscious and tangy lemon, pineapple, Satsuma orange and pear fruit flavors. Then the spices pile on, lending an exotic twist to a lengthy midpalate, and leading into a lightly toasty finish.",,,Cowhorn 2009 Viognier (Applegate Valley),$30, Oregon,93, Southern Oregon,Paul Gregutt,@paulgwine ,Applegate Valley,Not rated yet [Add Your Review],Viognier,2009,Cowhorn
1043,N/A,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2011,"Fragrant and sharp edged, with citrus rind flavors, and a hint of bitterness around the tight fruit flavors. As it breathes, pretty, concentrated fruit flavors emerge, suggesting marmalade and apricot preserves. It finishes with a light touch, tart and bracing.",Our Muse,,Amalie Robert 2009 Our Muse Viognier (Willamette Valley),$30, Oregon,88, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],Viognier,2009,Amalie Robert
1044,13.6%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,3/1/2011,"Firm and sappy, with varietally true peach and apricot fruit flavor. Turns a little syrupy in the follow through, giving it a canned peaches impression in the aftertaste.",,,Del Rio 2009 Viognier (Rogue Valley),$20, Oregon,85, Southern Oregon,Paul Gregutt,@paulgwine ,Rogue Valley,Not rated yet [Add Your Review],Viognier,2009,Del Rio
1045,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,2/1/2011,"All den Hoed grapes—barrel fermented, neutral oak, no malolactic. Very rich, deep and racy, with glorious fruit. Full-bodied and lush without being heavy; it keeps the freshness and minerality, along with a full range of fruits from citrus to stone fruits to melon. Finishes with a lick of white pepper.",,,K Vintners 2009 Viognier (Columbia Valley (WA)),$20, Washington,93, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2009,K Vintners
1046,14%,"Tejo, Portugal",750 ml,White, Portugal,2/1/2011,"Wood-fermented, lees-stirred, superrich wine. It is complex, the acidity adding to the nectarine and pineapple flavors. With the wood element carefully judged, it does have power but never oversteps the mark. A real success, and worth aging.",Branco,Artisan Vines Distributing,Vale d'Algares 2009 Branco Viognier (Tejo),$44,Tejo,91,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Viognier,2009,Vale d'Algares
1047,N/A,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,2/1/2011,"Though varietally labeled, this intriguing white Rhône includes 12% each Marsanne and Grenache Blanc. Rich and satisfying, it brings the buttery density of a ripe Chardonnay, but mixes the fruits for more drama—cantaloupe, apricot, banana, and a bit of papaya. A total yum-fest.",,,McCrea Cellars 2009 Viognier (Yakima Valley),$22, Washington,91, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Viognier,2009,McCrea Cellars
1048,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,2/1/2011,"A complex and compelling mix of citrus rind, pineapple, apple and pear, both in the nose and in the mouth. This gathers strength in the mouth, kicking flavors into a higher gear with juicy acidity. A long, tailing finish has a hint of mint and pepper.",,,Barnard Griffin 2009 Viognier (Columbia Valley (WA)),$25, Washington,90, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2009,Barnard Griffin
1049,13.1%,"Virginia, Virginia, US",750 ml,White, US,2/1/2011,"On the nose, this charming wine is aromatic, with pretty lemon and orange blossoms mingled with darkly toasted oak and butter notes. Dry and full bodied with a rich, creamy mouthfeel, floral notes and a soft salinity on the finish keep the broad palate from verging toward flabbiness.",Reserve,,Barrel Oak 2008 Reserve Viognier (Virginia),$26, Virginia,85,Virginia,Anna Lee C. Iijima,,,Not rated yet [Add Your Review],Viognier,2008,Barrel Oak
1050,13.5%,"Colchagua Valley, Chile",750 ml,White, Chile,2/1/2011,"Comes across like a straightforward warm-climate Viognier, meaning it's full and waxy, with peach and nectarine aromas and flavors, a touch of searing heat, and pithiness to the back palate and finish. It's also juicy and zesty due to plenty of acids.",,Vineyard Brands,Cono Sur 2009 Viognier (Colchagua Valley),$10,Colchagua Valley,85,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Viognier,2009,Cono Sur
1051,12.7%,"Virginia, Virginia, US",750 ml,White, US,2/1/2011,"A tad cloying on the nose with pungent orange-flavored tea, bruised apple and billowing florals, this bright lemon yellow Viognier is broad and full bodied with lots of fresh orange and lemon peel notes and a hint of spice.",,,North Gate 2008 Viognier (Virginia),$18, Virginia,84,Virginia,Anna Lee C. Iijima,,,Not rated yet [Add Your Review],Viognier,2008,North Gate
1052,13.3%,"Virginia, Virginia, US",750 ml,White, US,2/1/2011,"Veramar's Estate Club Viognier has a high-toned apple scent. Fat and full bodied with lots of rich cream, butter and apple cider notes, it's fairly low in acid, but high in alcohol, contributing to a finish that feels a bit dense and hot.",Estate Club,,Veramar 2008 Estate Club Viognier (Virginia),$32, Virginia,84,Virginia,Anna Lee C. Iijima,,,Not rated yet [Add Your Review],Viognier,2008,Veramar
1053,14%,"Virginia, Virginia, US",750 ml,White, US,2/1/2011,"If a buttery, oaky, roasty, toasty Viognier is what you seek, Virginia's Tarara Vineyards has it. Toasted oak, buttered popcorn and fresh apples dominate both the nose and palate of this dry, full-bodied wine. It's a straightforward wine with fairly high alcohol, but balanced with a vibrant acidity.",,,Tarara 2008 Viognier (Virginia),$30, Virginia,84,Virginia,Anna Lee C. Iijima,,,Not rated yet [Add Your Review],Viognier,2008,Tarara
1054,N/A,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,White, US,12/31/2010,"A lush mouthful of nuanced fruit, this single-vineyard Viognier is loaded with a rich mix of peach, apricot, papaya and guava fruit. Laced into the hefty fruit core are baking spices and cocoa powder, along with suggestions of curry and cumin. This wine should be mandatory with curry dishes.",Coyote Canyon Vineyard,,Syncline 2009 Coyote Canyon Vineyard Viognier (Horse Heaven Hills),$20, Washington,93, Columbia Valley,Paul Gregutt,@paulgwine ,Horse Heaven Hills,Not rated yet [Add Your Review],Viognier,2009,Syncline
1055,N/A,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/31/2010,"This new vintage of Abeja's estate-grown Viognier is back to a richer mouthfeel after the high acid 2008, with generous citrus and stone fruits—peach and pear—candied lemon and pineapple, highlighted with cinnamon spice. Flat out yummy, roundly fruity, and long-lasting, with butterscotch ruling the finish.",,,Abeja 2009 Viognier (Walla Walla Valley (WA)),$28, Washington,93, Columbia Valley,Paul Gregutt,@paulgwine ,Walla Walla Valley (WA),Not rated yet [Add Your Review],Viognier,2009,Abeja
1056,N/A,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,White, US,12/31/2010,"This is a tight, sharp, pungent Viognier, with penetrating scents of lemon oil and pine. In the mouth it is grapefruity and slightly bitter, with a perception of almond skin as it fades away.",Anna Maria,,Valley View 2008 Anna Maria Viognier (Applegate Valley),$22, Oregon,84, Southern Oregon,Paul Gregutt,@paulgwine ,Applegate Valley,Not rated yet [Add Your Review],Viognier,2008,Valley View
1057,13.8%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,12/1/2010,"Aromatically forward and lush, this greets you with lemon polish, beeswax, Satsuma oranges, and Key lime, backed with barrel-influenced coconut flavors. The flavors meld together in the mouth, holding firm with extra phenolic density through a lip-smacking, luscious and lingering finish.",Divio,,Stevens 2009 Divio Viognier (Yakima Valley),$21, Washington,92, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Viognier,2009,Stevens
1058,N/A,"Lake Chelan, Columbia Valley, Washington, US",750 ml,White, US,12/1/2010,"There is a lovely balance to this Viognier, and a sense that these cool-climate grapes were not pushed too far. The winemaker, happily, chose to make the wine that the vineyard gave her. Delicate and layered, with paper-thin suggestions of citrus rind, grapefruit and white peach. Still tightly knit, this wine very slowly unwinds long after you've swallowed that first sip or two.",Defiance Vineyard,,Nefarious 2009 Defiance Vineyard Viognier (Lake Chelan),$19, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Lake Chelan,Not rated yet [Add Your Review],Viognier,2009,Nefarious
1059,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/1/2010,"Pleasant and straightforward, with light fruit flavors of citrus and white peach. It's simple, slightly dilute, with an awkward resolution.",,,Cave B 2009 Viognier (Columbia Valley (WA)),$20, Washington,85, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2009,Cave B
1060,N/A,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,White, US,12/1/2010,"There is noticeable residual sugar, giving the wine a sweet, honeyed flavor. Along with that you'll find some citrusy fruit, with a bitter edge.",Alder Ridge Vineyard,,Martinez & Martinez 2009 Alder Ridge Vineyard Viognier (Horse Heaven Hills),$18, Washington,83, Columbia Valley,Paul Gregutt,@paulgwine ,Horse Heaven Hills,Not rated yet [Add Your Review],Viognier,2009,Martinez & Martinez
1061,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,11/1/2010,"The wine offers exceptional richness, without heaviness. It feels loaded with thick fruit, and yet there is nothing fat, oily or bitter in play. The lush fruits include a mix of citrus, pineapple, mandarin orange and peach, with some cool-climate minerality and even a hint of tonic seeping through.",,,Mark Ryan 2008 Viognier (Columbia Valley (WA)),$28, Washington,93, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2008,Mark Ryan
1062,N/A,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,11/1/2010,"Often a highlight in the Kestrel portfolio, this 2008 version of the Viognier is right on target. Juniper, lime, grapefruit, citrus and wet stone flavors pile on, yet the wine remains elegant and fresh. Give it a good chill and it could easily become a regular go-to white.",,,Kestrel 2008 Viognier (Yakima Valley),$20, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Viognier,2008,Kestrel
1063,13.5%,"Vin de Pays d'Oc, Languedoc-Roussillon, France",750 ml,White, France,11/1/2010,"A complex, tasty and remarkably affordable Viognier that's sure to please. Notes of ripe apricot, honeysuckle and ginger spice mingle with the toasty sweet vanilla oak nuances throughout. Balanced and softly creamy in the mouth with flavors of ripe Anjou pear and lightly grilled peaches leading through to the long, lingering finish. Ready to drink now but should also keep well for another year.",Nord Sud,"Frederick Wildman & Sons, Ltd",Laurent Miquel 2008 Nord Sud Viognier (Vin de Pays d'Oc),$14, Languedoc-Roussillon,89,Vin de Pays d'Oc,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Viognier,2008,Laurent Miquel
1064,13.5%,"Lake Chelan, Columbia Valley, Washington, US",750 ml,White, US,11/1/2010,"A rather delicate Viognier, still lightly yeasty and very fresh. There is an underlying minerality that suggests water over river rock, and nicely cut and defined yellow fruits. A lovely bottle to pair with a wide range of mild cheeses, or simple fish such as fresh trout.",,,Tildio 2009 Viognier (Lake Chelan),$19, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Lake Chelan,Not rated yet [Add Your Review],Viognier,2009,Tildio
