,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2038,N/A,"Wachau, Austria",750ML,White, Austria,10/1/2006,"Fresh and light, this wine reflects the relatively cool conditions of 2004. However, it still preserves much of the richness of the hot Loibenberg vineyard, with spice and green fruits pushing through bright acidity.",Loibenberg,Vin Divino,Rainer Wess 2004 Loibenberg Grüner Veltliner (Wachau),$33,Wachau,89,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Rainer Wess
2039,N/A,"Wachau, Austria",750ML,White, Austria,10/1/2006,"A perfumed, pure, light-bodied wine that has touches of fine acidity and crisp fruits. To finish, there are flavors of pepper, limes and orange peel. This is a delicious, approachable wine that will age.",Loibenberg Smaragd,Vin Divino,Emmerich Knoll 2005 Loibenberg Smaragd Grüner Veltliner (Wachau),$46,Wachau,89,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Emmerich Knoll
2040,N/A,"Vienna, Austria",750ML,White, Austria,10/1/2006,"From the sandy Herrenholz vineyard north of Vienna, this is a full, open, fruity style of Grüner, from 35-year-old vines. It is ripe, generous and packed with fresh acidity.",Herrenholz,Vin Divino,Wieninger 2005 Herrenholz Grüner Veltliner (Vienna),$14,Vienna,89,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Wieninger
2041,N/A,"Wachau, Austria",750 ml,White, Austria,10/1/2006,"Dry, crisp and very fresh, this wine is a lighter style of Grüner, but delicious. The grapefruit flavors are clean, poised and lightly elegant. Not imported",Loibenberg Federspiel,Vin Divino,Domäne Wachau 2005 Loibenberg Federspiel Grüner Veltliner (Wachau),N/A,Wachau,88,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Domäne Wachau
2042,N/A,"Wachau, Austria",750ML,White, Austria,10/1/2006,"An attractively spicy wine, with clean lemon and bitter orange flavors, fresh acidity and a peppery aftertaste.",Loibenberg,"Skurnik Wines, Inc",Dinstlgut Loiben 2005 Loibenberg Grüner Veltliner (Wachau),N/A,Wachau,88,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Dinstlgut Loiben
2043,N/A,"Carnuntum, Austria",750ML,White, Austria,10/1/2006,"Fresh, creamy aromas, crisp fruit and layers of acidity and pepper create a very good wine. A great expression of Grüner in an area better known for red wines.",Schanzäcker,Weygandt-Metzler,Markowitsch 2005 Schanzäcker Grüner Veltliner (Carnuntum),$13,Carnuntum,88,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Markowitsch
2044,N/A,"Weinviertel, Austria",750ML,White, Austria,10/1/2006,"Roman Pfaffl is the leader in the new Weinviertel DAC appellation, based around Grüner Veltliner. This wine is medium-bodied, but has typical spice, pepper, apple and pear flavors. Demands instant pleasurable drinking.",Zeisneck,Legend Company Group LLC,R&A Pfaffl 2005 Zeisneck Grüner Veltliner (Weinviertel),$13,Weinviertel,88,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,R&A Pfaffl
2045,N/A,"Kremstal, Austria",750ML,White, Austria,10/1/2006,"Spice, tobacco and pepper characterize this wine, with its floral aromas, full fruit and just a touch of acidity. Not a wine for aging, but one to drink today.",Kremser Goldberg,Morandell Imports,Winzer Krems 2005 Kremser Goldberg Grüner Veltliner (Kremstal),$16,Kremstal,88,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Winzer Krems
2046,N/A,"Kremstal, Austria",750ML,White, Austria,10/1/2006,"Hugely ripe, this is a powerhouse of a wine, giving minerality as well as intense yellow fruit flavors. The pepper of the Grüner is discreet, leaving a soft, juicy, fruity aftertaste.",Pfaffenberg,Vin Divino,Rainer Wess 2005 Pfaffenberg Grüner Veltliner (Kremstal),$33,Kremstal,88,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Rainer Wess
2047,N/A,"Kremstal, Austria",750ML,White, Austria,10/1/2006,"A big, full-bodied wine, packed with spice, red currants and very ripe fruits. It's open, generous, soft and very pleasurable.",Kremser Wachtberg,Morandell Imports,Winzer Krems 2005 Kremser Wachtberg Grüner Veltliner (Kremstal),$22,Kremstal,87,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Winzer Krems
2048,N/A,"Weinviertel, Austria",750ML,White, Austria,10/1/2006,"Intensely perfumed wine with concentrated, ripe flavors of bitter oranges and pepper. At the end, though, the primary taste is of freshness, with a lift of acidity.",,Blue Danube Wine Co,Weinrieder 2005 Grüner Veltliner (Weinviertel),$12,Weinviertel,87,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Weinrieder
2049,13%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"Lush and ripe, but it still retains that signature white pepper-celery leaf note that's a sure sign of the variety. Tastes like peaches and melons rolled in crushed stones, with a long, warm finish that retains a sense of minerality.",Achleiten Smaragd,Vin Divino,Prager 2004 Achleiten Smaragd Grüner Veltliner (Wachau),$39,Wachau,92,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Prager
2050,13.5%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"Shows the ripeness of the vintage and its late-harvested style in its full weight and round, mouthfilling texture, but retains its essential Grüner-ness, combining spicy white pepper and celery leaf notes with just enough stone fruit. Long on the finish, where it adds a dose of minerality.",Loibner Garten Smaragd,Winemonger,Johann Donabaum 2003 Loibner Garten Smaragd Grüner Veltliner (Wachau),$19,Wachau,91,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Johann Donabaum
2051,N/A,"Wachau, Austria",750ML,White, Austria,8/1/2006,"Rather full and round, this is a plump wine that offers white pepper notes amply buttressed by ripe peach and melon fruit. Firms and shows more pepper on the finish, suggesting at least a few years' of ageability.",Terrassen,Vin Divino,Rainer Wess 2004 Terrassen Grüner Veltliner (Wachau),$21,Wachau,90,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Rainer Wess
2052,12%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"Starts off with an intense blast of white pepper and celery leaf, but that's buffered by layers of ripe nectarines. Like most Knoll wines, it leans toward the lighter-weight side of things, yet doesn't lack for flavor or concentration, finishing with a refreshing, minerally character.",Loibner Ried Kreutles Federspiel,Vin Divino,Emmerich Knoll 2004 Loibner Ried Kreutles Federspiel Grüner Veltliner (Wachau),$26,Wachau,90,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Emmerich Knoll
2053,12.5%,"Wachau, Austria",750 ml,White, Austria,8/1/2006,"Based on our tastings, this winery fared well in the heat of 2003. Sure, this federspiel is full and lush--more like a smaragd, but if you put that aside, what is in the bottle excels. Honts of pepper, smoke, honey, melon and nectarine give great complexity, while the long finish drives home with a firm edge honed in peppery spice.",Terrassen-Spitzergraben Federspiel,Winemonger,Högl 2003 Terrassen-Spitzergraben Federspiel Grüner Veltliner (Wachau),$15,Wachau,90,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Högl
2054,12.5%,"Kamptal, Austria",750ML,White, Austria,8/1/2006,"This easy-to-like wine offers a fullish, slightly oily mouthfeel to match with its peach-driven, mineral-tinged flavors. Grace notes of celery leaf and grapefruit provide focus and complexity on the long-lasting finish.",Charming,Folio Fine Wine Partners,Laurenz V. 2004 Charming Grüner Veltliner (Kamptal),$25,Kamptal,89,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Laurenz V.
2055,12.5%,"Kremstal, Austria",750ML,White, Austria,8/1/2006,"If you wish you could afford to drink more Grüner Veltliner, load up on this gem, which features varietally correct aromas of white pepper and celery leaf layered over ripe stone fruit. It's full-bodied and seems soft at first, but then adds acidity and mineral notes on the finish that provide a firm backbone. Crisp and refreshing on the finish; perfect for summertime.",Sandgrube,Vin Divino,Stadt Krems 2004 Sandgrube Grüner Veltliner (Kremstal),$14,Kremstal,89,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Stadt Krems
2056,12%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"A great value in Grüner Veltliner, this medium-bodied offering features a saliva-inducing blend of spices, garden herbs and ripe fruit, shot through with a dose of dry minerality. True to the grape, and true to the terroir--all for less than $10.",,Vin Divino,Freie Weingärtner Wachau 2004 Grüner Veltliner (Wachau),$9,Wachau,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Freie Weingärtner Wachau
2057,12%,"Donauland, Austria",750ML,White, Austria,8/1/2006,"Could 2005 signal a new level of quality for Ehmoser? This entry-level Grüner augurs well, combining fresh citrus and tomato leaf with ripe stone fruits. Slightly creamy notes add textural interest, while the finish is crisp and clean. Good value.",Von Den Terrassen,Magellan Wine Imports,Josef Ehmoser 2005 Von Den Terrassen Grüner Veltliner (Donauland),$15,Donauland,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2005,Josef Ehmoser
2058,12%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"This wine packs plenty of varietal character into an elegant, lighter-bodied format. Leafy notes and white pepper aromas grace the nose, while the flavors add a slight foundation of melon and mineral. Drink now.",Federspiel,Vin Divino,Rudi Pichler 2004 Federspiel Grüner Veltliner (Wachau),$25,Wachau,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Rudi Pichler
2059,14%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"Full-bodied, warm and round in the mouth, this honeyed Grüner Veltliner shows nary a hard edge, marrying melon and pear flavors in a soft, easy-drinking wine that's simply delicious. Drink now.",Berglage Loiben Smaragd,Winemonger,Johann Donabaum 2003 Berglage Loiben Smaragd Grüner Veltliner (Wachau),$27,Wachau,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Johann Donabaum
2060,12.5%,"Vienna, Austria",750ML,White, Austria,8/1/2006,"Hard to mistake this for any other grape variety, given its prominently white-pepper and celery-leaf aromas. A bit austere on the palate, with chalky-mineral notes and leafy flavors. A notch below the excellent 2003, which showed more stone-fruit character, but still very good—and very fairly priced.",Herrenholz,Vin Divino,Wieninger 2004 Herrenholz Grüner Veltliner (Vienna),$15,Vienna,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Wieninger
2061,12%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"Starts off with deep petrol and mineral notes on the nose before becoming more fruit-driven on the plump, medium-weight palate. Ripe peach and plum flavors add hints of red berries, then turn stony on the finish.",Wachauer,Vin Divino,Rainer Wess 2004 Wachauer Grüner Veltliner (Wachau),$17,Wachau,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Rainer Wess
2062,12%,"Kremstal, Austria",750ML,White, Austria,8/1/2006,"Smells intriguing, with minerally, corn-oil scents dominating, but graced by hints of honeyed orange sections. In the mouth, it's firmly built without being hard—like a sharp-edged table that's been padded at the corners. Picks up a leafy note on the finish, but it's mostly minerally.",Höhlgraben,The Wandering Epicurean,Malat 2004 Höhlgraben Grüner Veltliner (Kremstal),$22,Kremstal,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Malat
2063,12.5%,"Kremstal, Austria",750ML,White, Austria,8/1/2006,"The 2004 vintage didn't yield blockbuster Grüner Veltliners, but the lower-level wines seem particularly attractive. This offering boasts a pronounced leafiness, but also ripe, almost honeyed flavors and creamy texture. Some crisp acids on the finish give it the necessary edge to serve as an apéritif or alongside food.",Lössterrassen,Grape Expectations (CA),Felsner 2004 Lössterrassen Grüner Veltliner (Kremstal),$10,Kremstal,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Felsner
2064,12%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"Prager seemed to be a little inconsistent in 2004, or maybe I just had trouble understanding all of the wines. This one offers plenty of volume, combining passion fruit and pepper in a bold, loud cacophony that I didn't find find very harmonious. Bright and tangy on the finish.",Hinter Der Burg Federspiel,Vin Divino,Prager 2004 Hinter Der Burg Federspiel Grüner Veltliner (Wachau),$22,Wachau,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Prager
2065,13%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"My reactions to the various 2004s in the Prager lineup were a bit mixed, and this bottling was no exception. It possesses a light mouthfeel that hints at oiliness appropriate to a smaragd designation, but the flavors seem a bit sour and slightly underripe, ranging from quince to gooseberry and finishing with a tart edge.",Weitenberg Smaragd,Vin Divino,Prager 2004 Weitenberg Smaragd Grüner Veltliner (Wachau),$36,Wachau,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Prager
2066,12.5%,"Austria, Austria",750 ml,White, Austria,8/1/2006,"This well-priced wine boasts ripe aromas of nectarine and lime, then delivers more stone fruit on the palate. With its fresh, citrusy finish, this isn't a particularly peppery or complex Grüner, but one that provides a tasty introduction to the genre.",Laurenz and Sophie Singing,Folio Fine Wine Partners,Laurenz V. 2004 Laurenz and Sophie Singing Grüner Veltliner (Austria),$13,Austria,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Laurenz V.
2067,13%,"Kamptal, Austria",750ML,White, Austria,8/1/2006,"Creamy-textured and more rounded than you might expect from a Grüner Veltliner, but mouthfilling and tasty. Hints of honey and melon are accented by ripe citrus, finally ending on a tangerine note.",Hintaus Kabinett,Great Wines International,Schuberth 2003 Hintaus Kabinett Grüner Veltliner (Kamptal),$16,Kamptal,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Schuberth
2068,11.5%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"Light and fresh, but seems to lack a bit of intensity, offering modest melon and white pepper flavors. Finishes a bit short.",Loibner Federspiel,Vin Divino,Emmerich Knoll 2004 Loibner Federspiel Grüner Veltliner (Wachau),$22,Wachau,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Emmerich Knoll
2069,12.5%,"Wachau, Austria",750ML,White, Austria,8/1/2006,"Not quite in synch, with hard, stony aromas yet a round mouthfeel. Citrus, melon and pepper aromas and flavors are solid, but finish a bit short.",Kollmütz Federspiel,"Broadbent Selections, Inc",Machherndl 2003 Kollmütz Federspiel Grüner Veltliner (Wachau),$15,Wachau,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Machherndl
2070,13.5%,"Donauland, Austria",750ML,White, Austria,3/1/2006,"Slighty nutty-smelling at first, but that gives way to floral, fresh green notes alongside citrus and pear. It's on the full-bodied side, with pear and melon fruit accented by greens and a dusting of mineral. Long on the finish, seeming to build in intensity over time. Imported by Magellan Wine Imports.",Aurum,Magellan Wine Imports,Josef Ehmoser 2004 Aurum Grüner Veltliner (Donauland),$32,Donauland,91,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Josef Ehmoser
2071,11.5%,"Burgenland, Austria",375ML,Dessert, Austria,3/1/2006,"A fantastic value in eiswein, this brilliantly balanced offering blends intense dried apricot, quince and bergamot aromas with flavors that are sweet but not cloying. Citrus and melon notes take charge of the midpalate. Because of its balancing acidity, serve this with foie gras rather than dessert. Imported by Winemonger.com.",Eiswein,Winemonger,Manfred Weiss 1999 Eiswein Grüner Veltliner (Burgenland),$19,Burgenland,91,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,1999,Manfred Weiss
2072,13.5%,"Wachau, Austria",750ML,White, Austria,3/1/2006,"A bit reticent on the nose, offering little more than hints of honey and peppery spice. It's much more expressive in the mouth, where it delivers melon, pear and liquid minerals via a full, oily-textured mouthfeel. Imported by Broadbent Selections, Inc.",Smaragd Kollmitz,"Broadbent Selections, Inc",Machherndl 2003 Smaragd Kollmitz Grüner Veltliner (Wachau),$25,Wachau,90,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Machherndl
2073,14.5%,"Kamptal, Austria",750ML,White, Austria,3/1/2006,"Hints of jalapeñ¯ ¯il and stone fruits mingle easily on the nose of this intriguing wine. On the palate, big, mouthfilling flavors of mineral and peach end on a spicy-peppery note. True to the variety, and possessed of a distinct sense of harmony. Imported by Prescott Wines.",Grand Gr?e=,Prescott Wines,Steininger 2004 Grand Gr?e= Grüner Veltliner (Kamptal),$22,Kamptal,90,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Steininger
2074,13.5%,"Wachau, Austria",750ML,White, Austria,3/1/2006,"Rather tropical and exotic for Gr?with peach and melon aromas and a creamy texture. Flavor-wise, it?s fruit-forward, but still delivers enough spicy complexity to keep it interesting, finishing smoothly, elegantly and long. Imported by Prescott Wines.",Bergdistel D?iner,Prescott Wines,Tegernseerhof 2003 Bergdistel D?iner Grüner Veltliner (Wachau),$20,Wachau,90,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Tegernseerhof
2075,13.5%,"Wachau, Austria",750ML,White, Austria,3/1/2006,"Full-bodied, with a soft, round mouthfeel that fits well with the scents of white pepper and ripe peaches. Mineral and melon flavors ease across the palate, ending on a long, minerally and subtly peppery note. Imported by Vin Divino.",Pfaffenberg,Vin Divino,Rainer Wess 2004 Pfaffenberg Grüner Veltliner (Wachau),$33,Wachau,90,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Rainer Wess
2076,13%,"Wachau, Austria",750ML,White, Austria,3/1/2006,"Rather herbal and peppery on the nose, instantly marking it as Grüner. Honey and green apple flavors merge easily on the weighty, slightly oily palate, finishing long and peppery. Imported by Vin Divino.",Rotes Tor Smaragd,Vin Divino,Franz Hirtzberger 2004 Rotes Tor Smaragd Grüner Veltliner (Wachau),$46,Wachau,90,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Franz Hirtzberger
2077,13.5%,"Wachau, Austria",750ML,White, Austria,3/1/2006,"To me, Knoll's wines are always among the lightest-bodied of the major Wachau producers, but they are exquisitely detailed, presenting their scents and flavors in a fine filigree. This one offers hints of celery and lettuce greens, melon and white pepper edged with traces of honeyed richness. Imported by Vin Divino.",Ried Kreutles Loibner Smaragd,Vin Divino,Emmerich Knoll 2004 Ried Kreutles Loibner Smaragd Grüner Veltliner (Wachau),$35,Wachau,89,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Emmerich Knoll
2078,12.5%,"Wachau, Austria",750ML,White, Austria,3/1/2006,"A joint venture between Johann Donabaum and Franz-Josef Gritsch, Kalmuck has produced a debut bottling that packs in substantial white pepper notes backed by melony underpinnings. Relatively light-bodied, with a refreshing lime and pepper finish. Imported by Winemonger.com.",,Winemonger,Kalmuck 2004 Grüner Veltliner (Wachau),$13,Wachau,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Kalmuck
2079,12%,"Wachau, Austria",750 ml,White, Austria,3/1/2006,"This medium-bodied GV is a textbook example, boasting hints of white pepper and anise on the nose, followed by flavors of apples, pears and spice. Finishes on a minerally note, with an almost dusty quality. Imported by Winemonger.com.",,Winemonger,Högl 2003 Grüner Veltliner (Wachau),$10,Wachau,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Högl
2080,13.5%,"Kremstal, Austria",750ML,White, Austria,3/1/2006,"Ripe, fruity and intense on the nose, with aromas of lime, orange zest and peach. The palate develops more complexity, adding hints of pepper and dry minerals to bold tangerine flavors. Attractive and flashy, but just lacks a bit of length on the finish. Imported by Vin Divino.",Wachtberg,Vin Divino,Stadt Krems 2004 Wachtberg Grüner Veltliner (Kremstal),$26,Kremstal,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Stadt Krems
2081,13%,"Kremstal, Austria",375ML,White, Austria,3/1/2006,"This medium-bodied eiswein retains a strong sense of varietal character, layering white pepper aromas over sweet apricot and candied pineapple flavors. A bit short on the finish, but a solid effort overall. Imported by Grape Expectations (CA).",Icon Eiswein,Grape Expectations (CA),Felsner 1999 Icon Eiswein Grüner Veltliner (Kremstal),$35,Kremstal,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,1999,Felsner
2082,13%,"Kremstal, Austria",750ML,White, Austria,3/1/2006,"Smells fresh and citrusy, with hints of green apples, celery fronds and white pepper. Medium-bodied, with no hard edges, this easy-to-drink Grüner develops flavors of stone fruit as well, ending with a nice balance of ripe peach and white pepper. Imported by Vin Divino.",Weinzierlberg,Vin Divino,Stadt Krems 2004 Weinzierlberg Grüner Veltliner (Kremstal),$17,Kremstal,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Stadt Krems
2083,12.5%,"Wachau, Austria",750ML,White, Austria,3/1/2006,"This nicely balanced GV features ripe pears and tropical fruit allied to citrus and white pepper, but just lacks that extra intensity and concentration of the best examples. Imported by Vin Divino.",Terrassen Smaragd,Vin Divino,Rudi Pichler 2004 Terrassen Smaragd Grüner Veltliner (Wachau),$38,Wachau,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Rudi Pichler
2084,13.5%,"Donauland, Austria",750ML,White, Austria,3/1/2006,"Reticent on the nose, yielding stony, waxy notes but little else. It's medium-bodied and a bit austere on the palate as well, but then the stone and melon flavors open out on the finish into lemon, hints of pepper and celery leaf. Imported by Prescott Wines.",Reserve,Prescott Wines,Anton Bauer 2003 Reserve Grüner Veltliner (Donauland),$20,Donauland,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Anton Bauer
2085,12.5%,"Wachau, Austria",750ML,White, Austria,3/1/2006,"Starts off well, with scents of honey and spice, broadening on the palate into ripe pears accented by anise and honeyed notes. Slightly oily in texture, this is a pretty wine that just falls short on the abbreviated finish. Imported by Winemonger.com.",Spitzer Point Federspiel,Winemonger,Johann Donabaum 2003 Spitzer Point Federspiel Grüner Veltliner (Wachau),$13,Wachau,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Johann Donabaum
2086,12%,"Donauland, Austria",750ML,White, Austria,3/1/2006,"Reasonably priced for the quality, this light, refreshing GV has aromas of wet stones and fresh greens, followed by crisp, minerally flavors and hints of lettuce leaf. A bit short on the finish, but that's a quibble. Imported by Magellan Wine Imports.",Von Den Terrassen,Magellan Wine Imports,Josef Ehmoser 2004 Von Den Terrassen Grüner Veltliner (Donauland),$15,Donauland,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Josef Ehmoser
2087,12.5%,"Weinviertel, Austria",750ML,White, Austria,3/1/2006,"Although this wine starts well, with scents of lime, stone fruit, gunmetal and mineral oil, it never really gets going on the palate, where the understated flavors of peach and pear end on a citrusy note. Imported by USA Wine Imports.",Ortolan Falkenstein,USA Wine Imports,Oriel 2004 Ortolan Falkenstein Grüner Veltliner (Weinviertel),$20,Weinviertel,84,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Oriel
2088,12%,"Vienna, Austria",750ML,White, Austria,3/1/2006,"As the name suggests, this is light and dry, filled with modest aromas and flavors of citrus and mild salad greens. Finishes on a tart note. Imported by Vin Divino.",Leicht & Trocken,Vin Divino,Wieninger 2004 Leicht & Trocken Grüner Veltliner (Vienna),$12,Vienna,84,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Wieninger
2089,13%,"Wachau, Austria",750ML,White, Austria,3/1/2006,"Odd and jumbled on the nose, with apple and apricot scents, a hint of mint and maybe even a bit of volatile acidity, then creamed corn flavors on the palate. Not my cup of tea; an unusual misstep from Prager.",Zwerithaler Smaragd,Vin Divino,Prager 2004 Zwerithaler Smaragd Grüner Veltliner (Wachau),$39,Wachau,82,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Prager
2090,N/A,"Carnuntum, Austria",750ML,White, Austria,11/1/2005,"Rated as one of the top Austrian red wine producers (look for his highly regarded Pinot Noir), Gerhard Markowitsch also seems to be at home with Austria's national grape. In the naturally warm climate of Carnuntum in the Danube valley east of Vienna, the Grüner can flourish into a ripe, full-bodied style while still keeping fresh acidity. This is a delicious wine, packed with citrus, pear and quince flavors. Drink as an aperitif or with salads or cold appetizers.",Schanzäcker,Weygandt-Metzler,Markowitsch 2004 Schanzäcker Grüner Veltliner (Carnuntum),$13,Carnuntum,89,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Markowitsch
2091,12%,"Wachau, Austria",750ML,White, Austria,11/1/2005,"Light to medium in body, with subtle aromas of mineral smoke, apples and pears, this Grüner won't wow, just artfully impress. Crisp tree fruit and melon flavors echo on the mineral-laden finish. Imported by Vin Divino.",Loibner Federspiel Trocken,Vin Divino,Emmerich Knoll 2003 Loibner Federspiel Trocken Grüner Veltliner (Wachau),$22,Wachau,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Emmerich Knoll
2092,12.5%,"Kremstal, Austria",750ML,White, Austria,11/1/2005,"Stony and minerally, with some nectarine and citrus scents that develop into grapefruit and stone fruit flavors on the palate. Clean and fresh without being hard or edgy, this is nicely balanced and nicely priced. Imported by Grape Expectations (CA).",Gedersdorfer Moosburgerin,Grape Expectations (CA),Felsner 2004 Gedersdorfer Moosburgerin Grüner Veltliner (Kremstal),$15,Kremstal,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Felsner
2093,12.5%,"Wachau, Austria",750ML,White, Austria,11/1/2005,"Classically proportioned GV, with good balance and a plump mouthfeel that fills out the wine's celery leaf, mineral and apple flavors. Long and stony on the finish. Imported by Vin Divino.",Rotes Tor Federspiel,Vin Divino,Franz Hirtzberger 2003 Rotes Tor Federspiel Grüner Veltliner (Wachau),$25,Wachau,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Franz Hirtzberger
2094,14%,"Wachau, Austria",750 ml,White, Austria,11/1/2005,"Weighty (14% alcohol) yet crisp and peppery, giving it a refreshing feel. Starts with some leafy greens and ripe aples, then adds honey balanced by white pepper.",Stammliegenschaften Schön Smaragd,Winemonger,Högl 2003 Stammliegenschaften Schön Smaragd Grüner Veltliner (Wachau),$24,Wachau,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Högl
2095,12.5%,"Wachau, Austria",750ML,White, Austria,11/1/2005,"Fairly big for a federspiel, with hints of honey and ripe apples on the nose, but then it turns less ripe on the palate, picking up intriguing spice drop flavors. Finishes crisp and clean.",Kollmütz Federspiel,"Broadbent Selections, Inc",Machherndl 2003 Kollmütz Federspiel Grüner Veltliner (Wachau),$15,Wachau,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2003,Machherndl
2096,13%,"Donauland, Austria",750ML,White, Austria,11/1/2005,"Slightly nutty and a bit reductive at first, but it opens up to reveal flavors of citrus, peach and mineral and a soft, tender mouthfeel. Ends on an orangey note. Imported by Magellan Wine Imports.",Hohenberg,Magellan Wine Imports,Josef Ehmoser 2004 Hohenberg Grüner Veltliner (Donauland),$22,Donauland,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Grüner Veltliner,2004,Josef Ehmoser
